ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,548608,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,548608,202507,未払金,未払金,,丹治会計事務所,丹治会計事務所,仙台市青葉区二日町16-1二日町東急ビル7-B,仙台市青葉区二日町16-1二日町東急ビル7-B,,,3740,3740,システム利用料,システム利用料,,
,,3,000,548608,202507,〃,〃,,常陽銀行仙台支店,常陽銀行仙台支店,仙台市青葉区中央2丁目1-21,仙台市青葉区中央2丁目1-21,,,2750,2750,ファクシミリ使用料,ファクシミリ使用料,,
,,4,000,548608,202507,〃,〃,,三栄舎印刷(株),三栄舎印刷(株),仙台市若林区蒲町13-19,仙台市若林区蒲町13-19,,,2200,2200,印刷代,印刷代,,
,,5,000,548608,202507,〃,〃,,(株)商工組合中央金庫仙台支店,(株)商工組合中央金庫仙台支店,仙台市青葉区中央2丁目10-30,仙台市青葉区中央2丁目10-30,,,1100,1100,パソコン・でんさい基本手数料,パソコン・でんさい基本手数料,,
,,6,000,548608,202507,〃,〃,,七十七銀行六丁目支店,七十七銀行六丁目支店,仙台市若林区六丁の目元町8-7,仙台市若林区六丁の目元町8-7,,,1100,1100,ファクシミリ使用料,ファクシミリ使用料,,
,,7,000,548608,202507,〃,〃,,佐川急便(株),佐川急便(株),京都市南区上鳥羽角田町68,京都市南区上鳥羽角田町68,,,869,869,運賃,運賃,,
,,8,000,548608,202507,,,,,,未払金計,未払金計,,,2010983,2010983,,,,
,,9,000,548608,202507,未払費用,未払費用,,従業員,従業員,ー,ー,,,3857085,3857085,賃金(通勤手当含む),賃金(通勤手当含む),,
,,10,000,548608,202507,〃,〃,,役員,役員,ー,ー,,,1200000,1200000,役員報酬,役員報酬,,
,,11,000,548608,202507,〃,〃,,従業員,従業員,ー,ー,,,1193865,1193865,事務員給与(通勤手当含む),事務員給与(通勤手当含む),,
,,12,000,548608,202507,,,,,,未払費用計,未払費用計,,,6250950,6250950,,,,
,,13,000,548608,202507,計,計,,,,,,,,19540588,19540588,,,,
