ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250725171303280,1,1,001,000336,202507,,,(受取手形),(受取手形),2351,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171303280,1,2,001,000336,202507,,,ビルドベース芸西生コン,ビルドベース芸西生コン,2981,30,30,20,5.4.25,5.4.25,5.8.31,5.8.31,高知銀行,高知銀行,,南支店,南支店,13689000,13689000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171303280,1,3,001,000336,202507,,,ビルドベース中芸生コンクリート,ビルドベース中芸生コンクリート,2982,30,30,20,5.4.25,5.4.25,5.8.31,5.8.31,高知銀行,高知銀行,,南支店,南支店,22163000,22163000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171303280,1,4,001,000336,202507,,,高知骨材センター,高知骨材センター,2983,30,30,20,5.4.28,5.4.28,5.8.31,5.8.31,四国銀行,四国銀行,,本店,本店,432667,432667,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171303280,1,5,001,000336,202507,,,芸東生コンクリート(株),芸東生コンクリート(株),2984,30,30,20,5.4.20,5.4.20,5.8.5,5.8.5,高知銀行,高知銀行,,野市支店,野市支店,14118849,14118849,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171303280,1,6,001,000336,202507,,,室戸菱光コンクリート(株),室戸菱光コンクリート(株),2985,30,30,20,5.5.22,5.5.22,5.8.20,5.8.20,四国銀行,四国銀行,,室戸支店,室戸支店,263186,263186,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725171303280,1,7,001,000336,202507,,,芸東生コンクリート(株),芸東生コンクリート(株),2984,30,30,20,5.5.22,5.5.22,5.9.5,5.9.5,四国銀行,四国銀行,,野市支店,野市支店,12173243,12173243,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725171303280,1,8,001,000336,202507,,,ビルドベース芸西生コン,ビルドベース芸西生コン,2981,30,30,20,5.5.25,5.5.25,5.9.30,5.9.30,高知銀行,高知銀行,,南支店,南支店,11672000,11672000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725171303280,1,9,001,000336,202507,,,ビルドベース中芸生コンクリート,ビルドベース中芸生コンクリート,2982,30,30,20,5.5.25,5.5.25,5.9.30,5.9.30,高知銀行,高知銀行,,南支店,南支店,23574000,23574000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725171303280,1,10,001,000336,202507,,,高知骨材センター,高知骨材センター,2983,30,30,20,5.5.31,5.5.31,5.9.30,5.9.30,四国銀行,四国銀行,,本店,本店,213538,213538,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250725171303280,1,11,001,000336,202507,,,芸東生コンクリート(株),芸東生コンクリート(株),2984,30,30,20,5.6.26,5.6.26,5.10.5,5.10.5,四国銀行,四国銀行,,野市支店,野市支店,15170293,15170293,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
