ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
20250718121500540,1,1,001,607874,202507,四国医療器(株)高知支店,四国医療器(株)高知支店,545,R5.3.9,R5.3.9,R5.6.5,R5.6.5,467379,467379,,,,,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,
20250718121500540,1,2,001,607874,202507,望星サイエンス(株),望星サイエンス(株),546,R5.3.31,R5.3.31,R5.6.5,R5.6.5,338514,338514,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,3,001,607874,202507,(株)琉球光和,(株)琉球光和,547,R5.3.16,R5.3.16,R5.6.7,R5.6.7,1676411,1676411,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,4,001,607874,202507,(株)青木器械店,(株)青木器械店,548,R5.2.8,R5.2.8,R5.6.10,R5.6.10,1048755,1048755,,,,,,,,
20250718121500540,1,5,001,607874,202507,(株)安中集栄堂,(株)安中集栄堂,549,R5.3.10,R5.3.10,R5.6.10,R5.6.10,330778,330778,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,6,001,607874,202507,マコト医科精機(株),マコト医科精機(株),554,R5.3.13,R5.3.13,R5.6.10,R5.6.10,232683,232683,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,7,001,607874,202507,四国医療器(株),四国医療器(株),553,R5.3.13,R5.3.13,R5.6.10,R5.6.10,367208,367208,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,8,001,607874,202507,(株)エヒメ医療器,(株)エヒメ医療器,555,R5.4.12,R5.4.12,R5.6.10,R5.6.10,2362074,2362074,,,,,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,
20250718121500540,1,9,001,607874,202507,カナヤ医科器械(株),カナヤ医科器械(株),557,R5.3.13,R5.3.13,R5.6.15,R5.6.15,597942,597942,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,10,001,607874,202507,カナヤ医科器械(株)山口東(営),カナヤ医科器械(株)山口東(営),558,R5.3.13,R5.3.13,R5.6.15,R5.6.15,172975,172975,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,11,001,607874,202507,カナヤ医科器械(株)北九州(営),カナヤ医科器械(株)北九州(営),559,R5.3.13,R5.3.13,R5.6.15,R5.6.15,108449,108449,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,12,001,607874,202507,(株)イノメディックス,(株)イノメディックス,560,R5.3.16,R5.3.16,R5.6.15,R5.6.15,717728,717728,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,13,001,607874,202507,日本メディカルプロダクツ(株),日本メディカルプロダクツ(株),561,R5.3.22,R5.3.22,R5.6.15,R5.6.15,2356002,2356002,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,14,001,607874,202507,(株)常光,(株)常光,562,R5.3.20,R5.3.20,R5.6.16,R5.6.16,263395,263395,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,15,001,607874,202507,(株)ホギメディカル,(株)ホギメディカル,563,R5.2.14,R5.2.14,R5.6.20,R5.6.20,5000000,5000000,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,16,001,607874,202507,(株)ホギメディカル,(株)ホギメディカル,563,R5.2.14,R5.2.14,R5.6.20,R5.6.20,600540,600540,,,,,三井住友銀行自由が丘支店,三井住友銀行自由が丘支店,,
20250718121500540,1,17,001,607874,202507,(株)カジノ医科工業,(株)カジノ医科工業,564,R5.3.7,R5.3.7,R5.6.20,R5.6.20,250811,250811,,,,,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,
20250718121500540,1,18,001,607874,202507,五十嵐医科工業(株),五十嵐医科工業(株),565,R5.3.13,R5.3.13,R5.6.20,R5.6.20,322410,322410,,,,,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,
20250718121500540,1,19,001,607874,202507,(株)名古屋医理科商会,(株)名古屋医理科商会,566,R5.3.20,R5.3.20,R5.6.20,R5.6.20,446017,446017,,,,,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,
20250718121500540,1,20,001,607874,202507,(株)八神製作所,(株)八神製作所,567,R5.3.20,R5.3.20,R5.6.20,R5.6.20,399058,399058,,,,,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,
20250718121500540,1,21,001,607874,202507,山下医科器械(株)福岡本社,山下医科器械(株)福岡本社,568,R5.3.30,R5.3.30,R5.6.20,R5.6.20,826177,826177,,,,,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,
20250718121500540,1,22,001,607874,202507,石黒メディカルシステム(株),石黒メディカルシステム(株),569,R5.3.31,R5.3.31,R5.6.20,R5.6.20,866275,866275,,,,,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,
20250718121500540,1,23,001,607874,202507,大島器械(株),大島器械(株),570,R5.4.12,R5.4.12,R5.6.20,R5.6.20,736670,736670,,,,,,,,
