ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,581504,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,581504,202507,売掛金,売掛金,,有限会社三ツ元,有限会社三ツ元,沖縄県南城市大里仲間922番地,沖縄県南城市大里仲間922番地,,,549897,549897,,,,
,,3,000,581504,202507,売掛金,売掛金,,株式会社鉢嶺材木店(中城店),株式会社鉢嶺材木店(中城店),沖縄県中城村泊432,沖縄県中城村泊432,,,549162,549162,,,,
,,4,000,581504,202507,売掛金,売掛金,,(株)仙台屋金物店,(株)仙台屋金物店,福島県相馬市沖ノ内3-1-15,福島県相馬市沖ノ内3-1-15,,,549132,549132,,,,
,,5,000,581504,202507,売掛金,売掛金,,株式会社大眞商会,株式会社大眞商会,沖縄県那覇市壷屋2-10-15,沖縄県那覇市壷屋2-10-15,,,547888,547888,,,,
,,6,000,581504,202507,売掛金,売掛金,,株式会社JTC,株式会社JTC,千葉県松戸市東松戸1-5-9,千葉県松戸市東松戸1-5-9,,,546480,546480,,,,
,,7,000,581504,202507,売掛金,売掛金,,株式会社やまき,株式会社やまき,泊縄県糸満市字大里1094番地1,泊縄県糸満市字大里1094番地1,,,542322,542322,,,,
,,8,000,581504,202507,売掛金,売掛金,,ホームセンターねは家具,ホームセンターねは家具,沖縄県久米島具志川村仲泊1183,沖縄県久米島具志川村仲泊1183,,,535784,535784,,,,
,,9,000,581504,202507,売掛金,売掛金,,有限会社大洋建設(軽天),有限会社大洋建設(軽天),沖縄県うるま市宇堅901-2,沖縄県うるま市宇堅901-2,,,530870,530870,,,,
,,10,000,581504,202507,売掛金,売掛金,,総合金物高良,総合金物高良,沖縄県那覇市小禄1-30-1,沖縄県那覇市小禄1-30-1,,,528156,528156,,,,
,,11,000,581504,202507,売掛金,売掛金,,盛虎ジャパン(株)(店口),盛虎ジャパン(株)(店口),沖縄県那覇市安謝2丁目4番7号,沖縄県那覇市安謝2丁目4番7号,,,528118,528118,,,,
,,12,000,581504,202507,売掛金,売掛金,,沖縄古賀防水工業株式会社,沖縄古賀防水工業株式会社,沖縄県糸満市字阿波根495番地の1,沖縄県糸満市字阿波根495番地の1,,,528073,528073,,,,
,,13,000,581504,202507,売掛金,売掛金,,株式会社JFDエンジニアリング・関,株式会社JFDエンジニアリング・関,大阪府大阪市西区西本町1-4-110階,大阪府大阪市西区西本町1-4-110階,,,526240,526240,,,,
,,14,000,581504,202507,売掛金,売掛金,,大城金物(安謝),大城金物(安謝),沖縄県那覇市曙3-4-3,沖縄県那覇市曙3-4-3,,,525182,525182,,,,
,,15,000,581504,202507,売掛金,売掛金,,(株)南光台金物六丁目支店,(株)南光台金物六丁目支店,宮城県仙台市若林区荒井5丁目16-3,宮城県仙台市若林区荒井5丁目16-3,,,523287,523287,,,,
,,16,000,581504,202507,売掛金,売掛金,,上間鋼材株式会社(金物部),上間鋼材株式会社(金物部),沖縄県名護市大北3-19-46,沖縄県名護市大北3-19-46,,,518434,518434,,,,
,,17,000,581504,202507,売掛金,売掛金,,栄商会,栄商会,八尾市安中町3丁目2-58-1409,八尾市安中町3丁目2-58-1409,,,515262,515262,,,,
,,18,000,581504,202507,売掛金,売掛金,,日大工業株式会社,日大工業株式会社,大阪府八尾市東山本新町1-14-30,大阪府八尾市東山本新町1-14-30,,,513778,513778,,,,
,,19,000,581504,202507,売掛金,売掛金,,iーcob株式会社,iーcob株式会社,沖縄県うるま市勝連平敷屋116番地,沖縄県うるま市勝連平敷屋116番地,,,509449,509449,,,,
,,20,000,581504,202507,売掛金,売掛金,,株式会社伊波材木,株式会社伊波材木,沖縄県うるま市石川赤崎1-5-9,沖縄県うるま市石川赤崎1-5-9,,,508179,508179,,,,
,,21,000,581504,202507,売掛金,売掛金,,和宏左官商会,和宏左官商会,沖縄県浦添市前田1-9-7102,沖縄県浦添市前田1-9-7102,,,506055,506055,,,,
,,22,000,581504,202507,売掛金,売掛金,,丸井産業(株)北九州営業所,丸井産業(株)北九州営業所,福岡県北九州市八幡西区本城1-12-24,福岡県北九州市八幡西区本城1-12-24,,,506000,506000,,,,
,,23,000,581504,202507,売掛金,売掛金,,株式会社タクミ,株式会社タクミ,沖縄県島尻郡八重瀬町伊覇45-2グレイスRYO101,沖縄県島尻郡八重瀬町伊覇45-2グレイスRYO101,,,504169,504169,,,,
,,24,000,581504,202507,売掛金,売掛金,,その他(喜屋武A)仲本朋史/宜野湾,その他(喜屋武A)仲本朋史/宜野湾,,,,,498300,498300,,,,
,,25,000,581504,202507,売掛金,売掛金,,総合機材株式会社,総合機材株式会社,沖縄県うるま市高江洲367番地,沖縄県うるま市高江洲367番地,,,496580,496580,,,,
,,26,000,581504,202507,売掛金,売掛金,,株式会社日新電器産業中部支店,株式会社日新電器産業中部支店,沖縄県うるま市字喜屋武599-13,沖縄県うるま市字喜屋武599-13,,,484520,484520,,,,
,,27,000,581504,202507,売掛金,売掛金,,パナリニックホームズ(株)沖縄支社,パナリニックホームズ(株)沖縄支社,沖縄県浦添市牧港4丁目11番3号,沖縄県浦添市牧港4丁目11番3号,,,482570,482570,,,,
,,28,000,581504,202507,計,計,,,,,,,,,,,,,
