file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,アイリスチトセ(株),兵庫県三田市テクノパーク5-146F,1171051,,,,,,,,,,,,,,,,
,,,2,〃,〃,(株)アピコ,埼玉県加須市麦倉272-1,380961,,,,,,,,,,,,,,,,
,,,3,〃,〃,アスクル(株),東京都江東区豊州3-2-3豊州キュービックガーデン11F,549263,,,,,,,,,,,,,,,,
,,,4,〃,〃,(株)アフィリエイト,新潟県長岡市表町2丁目3番地1,28182,,,,,,,,,,,,,,,,
,,,5,〃,〃,アマゾン,東京都目黒区下目黒1-8-1ArcoTowerAnnex,5090418,,,,,,,,,,,,,,,,
,,,6,〃,〃,アマゾンセラー(ビジネス),東京都目黒区下目黒1-8-1ArcoTowerAnnex,3115928,,,,,,,,,,,,,,,,
,,,7,〃,〃,(有)アマダ,群馬県前橋市粕川町下東田面109,666459,,,,,,,,,,,,,,,,
,,,8,〃,〃,アスプルンド,東京都港区三田3-13-16三田43MTビル5F,107470,,,,,,,,,,,,,,,,
,,,9,〃,〃,(株)アットイーズ,埼玉県さいたま市見沼区風渡野267番地1,180180,,,,,,,,,,,,,,,,
,,,10,〃,〃,イオンリテール(株),千葉県千葉市美浜区中瀬1-5-1,14739359,,,,,,,,,,,,,,,,
,,,11,〃,〃,イオンスーパーセンター(株),岩手県盛岡市菜園1-11-5,835169,,,,,,,,,,,,,,,,
,,,12,〃,〃,イオン九州(株),福岡市博多区博多駅南2-9-11,41673,,,,,,,,,,,,,,,,
,,,13,〃,〃,イオンリテールストア(株),千葉県千葉市美浜区中瀬1-5-1,428601,,,,,,,,,,,,,,,,
,,,14,〃,〃,イオントップバリュ(株),〃,854310,,,,,,,,,,,,,,,,
,,,15,〃,〃,イオンファンタジー,千葉県千葉市美浜区中瀬1-6エム・べイポイント幕張8階,204600,,,,,,,,,,,,,,,,
,,,16,〃,〃,(株)イーナ,大阪府大阪市中央区久太郎町1-9-26,333520,,,,,,,,,,,,,,,,
,,,17,〃,〃,(株)インテリアオフィスワン,埼玉県さいたま市大宮区土手町1-2JA共済埼玉ビル1F,326084,,,,,,,,,,,,,,,,
,,,18,〃,〃,(株)インテリア計画,千葉県柏市中央2-1-4,16500,,,,,,,,,,,,,,,,
,,,19,〃,〃,ウィントレーディング,愛知県名古屋市守山区元郷1-1503,34100,,,,,,,,,,,,,,,,
,,,20,〃,〃,(株)ウエルファン,大阪府寝屋川市香里新町28-32,103950,,,,,,,,,,,,,,,,
,,,21,〃,〃,(有)SPプロジェクト,東京都港区麻布台3-3-17中原ビル2F2号室,13810040,,,,,,,,,,,,,,,,
,,,22,〃,〃,(株)エヌシイシィ,愛知県名点屋市中区栄2-4-3TF広小路本町ビル,633600,,,,,,,,,,,,,,,,
,,,23,〃,〃,(株)大塚商会,東京都千代田区飯田橋2-18-4,4262643,,,,,,,,,,,,,,,,
,,,24,〃,〃,(株)オーパス,奈良県奈良市東九条町289-1,245784,,,,,,,,,,,,,,,,
,,,25,〃,〃,(株)オリバー,愛知県岡崎市薮田1-1-12,1100000,,,,,,,,,,,,,,,,
,,,26,〃,〃,(株)オリンピック,東京都国分寺市本町4-12-1,213574,,,,,,,,,,,,,,,,
,,,27,合計,合計,,,,,,,,,,,,,,,,,,,
