file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,協同紙商事(株),東京都千代田区神田司町2丁目21OK司ビル7F,626175,,,,,,,,,,,,,,,,
,,,2,〃,〃,(株)ベルベ,中野区新井2-10-11ヤシマ1804ビル5F,615648,,,,,,,,,,,,,,,,
,,,3,〃,〃,(株)XーLABO,東京都新宿区高田馬場1-29-6野菊ビル302,589270,,,,,,,,,,,,,,,,
,,,4,〃,〃,(株)総本家貝新新七商店,三重県桑名市江場貝戸538番地の1,555995,,,,,,,,,,,,,,,,
,,,5,〃,〃,(有)松島包装,東京都杉並区高井戸東1丁目27番21号,526350,,,,,,,,,,,,,,,,
,,,6,〃,〃,(有)三浦印刷所,港区芝2-30-7-2F,507870,,,,,,,,,,,,,,,,
,,,7,〃,〃,(株)京王百貨店,東京都渋谷区初台1-53-7京王初台駅ビル,506990,,,,,,,,,,,,,,,,
,,,8,〃,〃,大洋印刷(株),大田区昭和島1-6-31,437800,,,,,,,,,,,,,,,,
,,,9,〃,〃,(株)埼玉種畜牧場,日高市下大谷沢546,377740,,,,,,,,,,,,,,,,
,,,10,〃,〃,(有)神田志乃多寿司,東京都千代田区神田淡路町2-2,351670,,,,,,,,,,,,,,,,
,,,11,〃,〃,石川紙業(株),岐阜県美濃市吉川町2382番地,349195,,,,,,,,,,,,,,,,
,,,12,〃,〃,(株)須田友商店,中央区東日本橋3-7-2,318492,,,,,,,,,,,,,,,,
,,,13,〃,〃,飯能信用金庫,飯能市栄町24-9,308000,,,,,,,,,,,,,,,,
,,,14,〃,〃,(有)初沢紙工,埼玉県草加市稲荷2丁目24番25号,277200,,,,,,,,,,,,,,,,
,,,15,〃,〃,(株)海老屋総本舗,墨田区吾妻橋1-15-5,244200,,,,,,,,,,,,,,,,
,,,16,〃,〃,狭山ゴルフクラブ,埼玉県入間市下谷ケ貫492,231000,,,,,,,,,,,,,,,,
,,,17,〃,〃,オリカ産業(株),大阪府大阪市北区豊橋4-9-17,224158,,,,,,,,,,,,,,,,
,,,18,〃,〃,(株)井上商店,文京区後楽2-3-28,206250,,,,,,,,,,,,,,,,
,,,19,〃,〃,(株)日本パッケージ,八千代市勝田台1-42-9,165911,,,,,,,,,,,,,,,,
,,,20,〃,〃,(株)花園饅頭,新宿区新宿5-16-15,104500,,,,,,,,,,,,,,,,
,,,21,〃,〃,その他14件,,1080502,,,,,,,,,,,,,,,,
,,,22,,,売掛金計,,92302121,,,,,,,,,,,,,,,,
,,,23,計,計,,,92302121,,,,,,,,,,,,,,,,
