file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,(株)青木科学研究所,東京都港区六本木6-10-1,7568000,,,,,,,,,,,,,,,,
,,,2,売掛金,売掛金,アリカ,茨木市平田1-5-15,1352197,,,,,,,,,,,,,,,,
,,,3,売掛金,売掛金,宇野(株),大阪市中央区上町A番23号,10938105,,,,,,,,,,,,,,,,
,,,4,売掛金,売掛金,エルシーサイエンス(株),奈良県天理市庵治町830-16,1533686,,,,,,,,,,,,,,,,
,,,5,売掛金,売掛金,エムフォー,大阪市平野区長吉川辺2-3-8,1630514,,,,,,,,,,,,,,,,
,,,6,売掛金,売掛金,オーヨー(株),大阪市淀川区西中島6-3-8,1878800,,,,,,,,,,,,,,,,
,,,7,売掛金,売掛金,大阪染工(株),大阪府三島郡島本町山崎2-1-1,4436735,,,,,,,,,,,,,,,,
,,,8,売掛金,売掛金,(株)京都タカオシン,京都市左京区丸太町道川端東入東丸太町18-1,1261733,,,,,,,,,,,,,,,,
,,,9,売掛金,売掛金,(株)キング製作所,吹田市南吹田1-11-5,3204806,,,,,,,,,,,,,,,,
,,,10,売掛金,売掛金,九喜ポンプ工業(株),大阪市西区立売堀3-7-9,1427346,,,,,,,,,,,,,,,,
,,,11,売掛金,売掛金,東罐商事(株),茨木市畑田町4-6,1369500,,,,,,,,,,,,,,,,
,,,12,売掛金,売掛金,昌光産業(株),大阪市東淀川区瑞光4-6-32,1255447,,,,,,,,,,,,,,,,
,,,13,売掛金,売掛金,城東理化(株),大阪市城東区鴫野西1-8-14,1568072,,,,,,,,,,,,,,,,
,,,14,売掛金,売掛金,(株)シンコー理化,大阪市東住吉区西今川3-2-5,3251465,,,,,,,,,,,,,,,,
,,,15,売掛金,売掛金,(株)スカイサイエンス,神戸市北区藤原台北町1-1-4,4226751,,,,,,,,,,,,,,,,
,,,16,売掛金,売掛金,杉原計器(株),大阪市西区南堀江3-13-2,1049732,,,,,,,,,,,,,,,,
,,,17,売掛金,売掛金,西播科学(株),姫路市広畑区大町3-61,6428585,,,,,,,,,,,,,,,,
,,,18,売掛金,売掛金,(株)双英理研,大阪市北区天満2-2-9,2021567,,,,,,,,,,,,,,,,
,,,19,売掛金,売掛金,大研理化学器機(株),大阪市北区天神橋2-4-16,1461175,,,,,,,,,,,,,,,,
,,,20,売掛金,売掛金,(株)大進製作所,大阪市都島区内代町4-4-22,1246146,,,,,,,,,,,,,,,,
,,,21,売掛金,売掛金,太洋(株),大阪市此花区島屋4-3-24,1119270,,,,,,,,,,,,,,,,
,,,22,売掛金,売掛金,ダイワ計測(株),奈良県橿原市木原町21-5,1274358,,,,,,,,,,,,,,,,
,,,23,売掛金,売掛金,ドクターリセラ(株),大阪市北区松ヶ枝町1-3,2404050,,,,,,,,,,,,,,,,
,,,24,売掛金,売掛金,(株)ナイカイ,大阪市港区市岡3-14-11,8136656,,,,,,,,,,,,,,,,
,,,25,売掛金,売掛金,西野産業(株),大阪市西区新町3-11-23,39171154,,,,,,,,,,,,,,,,
,,,26,売掛金,売掛金,(株)西山製作所,大阪市中央区淡路町2-1-15,2796614,,,,,,,,,,,,,,,,
,,,27,合計,合計,,,,,,,,,,,,,,,,,,,
