file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,盛虎ジャパン(株)(SEIKO建材)東京ネ,沖縄県那覇市安謝2丁目4番7号,764847,,,,,,,,,,,,,,,,
,,,2,売掛金,売掛金,株式会社沖縄日興,沖縄県沖縄市桃原4丁目24番2号,758821,,,,,,,,,,,,,,,,
,,,3,売掛金,売掛金,(株)アークエース名古屋支店,愛知県名古屋市中川区松葉町3-76,754897,,,,,,,,,,,,,,,,
,,,4,売掛金,売掛金,株式会社キムラ,東京都葛飾区細田4丁目19番11号,751936,,,,,,,,,,,,,,,,
,,,5,売掛金,売掛金,有限会社長堂建材店(軽天),沖縄県浦添市西原3-2-6,751564,,,,,,,,,,,,,,,,
,,,6,売掛金,売掛金,(株)島袋シマコーポレーション京都伏見店,京都市伏見区深草西浦町1丁目16番地,749452,,,,,,,,,,,,,,,,
,,,7,売掛金,売掛金,丸井産業(株)大阪彩都営業所,大阪府茨木市彩都あかね3-7,744168,,,,,,,,,,,,,,,,
,,,8,売掛金,売掛金,株式会社大興建設,沖縄県嘉手納町水釜364-2,738324,,,,,,,,,,,,,,,,
,,,9,売掛金,売掛金,有限会社三共金物セパヤード,沖縄県那覇市真地183,725295,,,,,,,,,,,,,,,,
,,,10,売掛金,売掛金,ホームセンターさくもと(名護店),沖縄県名護市宮里宇座原1592,724581,,,,,,,,,,,,,,,,
,,,11,売掛金,売掛金,トーアン(株)関東物流センター,埼玉県久喜市菖蒲町三箇2155,708400,,,,,,,,,,,,,,,,
,,,12,売掛金,売掛金,株式会社タカラ住建,沖縄県豊見城市我那覇648-1,705355,,,,,,,,,,,,,,,,
,,,13,売掛金,売掛金,有限会社桃原金物店,沖縄県沖縄市山里1-3-1,702855,,,,,,,,,,,,,,,,
,,,14,売掛金,売掛金,有限会社EFC沖縄,泊縄県那覇市泊3丁目17番8号,694199,,,,,,,,,,,,,,,,
,,,15,売掛金,売掛金,株式会社幸健ホーム,沖縄県那覇市銘苅2-10-1,688952,,,,,,,,,,,,,,,,
,,,16,売掛金,売掛金,株式会社ヨナハ工務店,沖縄県中頭郡中城村字北上原960番地2,687500,,,,,,,,,,,,,,,,
,,,17,売掛金,売掛金,SSシバタ産業(株),青森県八戸市城下1-13-6,681065,,,,,,,,,,,,,,,,
,,,18,売掛金,売掛金,有限会社明城建設,沖縄県沖縄市池原2-15-35,674237,,,,,,,,,,,,,,,,
,,,19,売掛金,売掛金,仙台フォームタイ(株),仙台市若林区卸町2-4-10,673559,,,,,,,,,,,,,,,,
,,,20,売掛金,売掛金,うるま市役所,沖縄県うるま市与那城中央1番地,663234,,,,,,,,,,,,,,,,
,,,21,売掛金,売掛金,又吉新建材,沖縄県うるま市栄野比762-6,661527,,,,,,,,,,,,,,,,
,,,22,売掛金,売掛金,有限会社ビルト,沖縄県北谷町吉原737-2,660408,,,,,,,,,,,,,,,,
,,,23,売掛金,売掛金,(株)アークエース福岡支店,福岡県福岡市博多区那珂5-3-33,652744,,,,,,,,,,,,,,,,
,,,24,売掛金,売掛金,未来産業,沖縄県浦添市宮城2丁目14番1号,648526,,,,,,,,,,,,,,,,
,,,25,売掛金,売掛金,株式会社明成建設,沖縄県浦添市牧港1丁目64番17号,645880,,,,,,,,,,,,,,,,
,,,26,売掛金,売掛金,株式会社八幡ねじ,愛知県北名古屋市山之腰天神東18,644359,,,,,,,,,,,,,,,,
,,,27,計,計,,,,,,,,,,,,,,,,,,,
