file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,(株)グリーンベル,大阪市淀川区東三国4-18-13,4968752,,,,,,,,,,,,,,,,
,,,2,〃,〃,岐阜プラスチック工業(株),岐阜市神田町9丁目27,225720,,,,,,,,,,,,,,,,
,,,3,〃,〃,(株)日栄商事,羽島市江吉良町江中7-16,735487,,,,,,,,,,,,,,,,
,,,4,〃,〃,藤工業(株),春日井市東野町5丁目28-10,2196163,,,,,,,,,,,,,,,,
,,,5,〃,〃,大和製罐(株),東京都千代田区丸の内2-7-2JPタワー9F,9858670,,,,,,,,,,,,,,,,
,,,6,〃,〃,(株)セリア,大垣市外渕2-38,4346579,,,,,,,,,,,,,,,,
,,,7,〃,〃,フェザー安全剃刀(株),関市宮河町1丁目7-5,6795667,,,,,,,,,,,,,,,,
,,,8,〃,〃,,,163350,,,,,,,,,,,,,,,,
,,,9,〃,〃,永井化成工業所,郡上市美並町上田232-1,445888,,,,,,,,,,,,,,,,
,,,10,〃,〃,(有)岐阜化学工業,岐阜市上芥見486番地,122760,,,,,,,,,,,,,,,,
,,,11,〃,〃,(株)千代田商会,大阪市都島区中野町3丁目3番19,795520,,,,,,,,,,,,,,,,
,,,12,〃,〃,(株)エドランド工業,関市下有知3846-1,522368,,,,,,,,,,,,,,,,
,,,13,〃,〃,セイワ特殊利器製作所(株),関市西田原73,72479,,,,,,,,,,,,,,,,
,,,14,〃,〃,ローヤルテック(株),東京都品川区大崎1丁目18番16号,1430000,,,,,,,,,,,,,,,,
,,,15,〃,〃,エア・ウォーター・リアライズ(株),東京都中央区京橋1-12-2住友生命八重洲東ビル8階,6270000,,,,,,,,,,,,,,,,
,,,16,,,売掛金計,,38949403,,,,,,,,,,,,,,,,
,,,17,計,計,,,38949403,,,,,,,,,,,,,,,,
