file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,株式会社ハウスクル,東京都台東区台東1-31-7,108625,,,,,,,,,,,,,,,,
,,,2,〃,〃,株式会社ビレッジ,東京都渋谷区代々木5-15-10,143000,,,,,,,,,,,,,,,,
,,,3,〃,〃,株式会社BeerandTech,埼玉県さいたま市大宮区上小町629-1,50600,,,,,,,,,,,,,,,,
,,,4,〃,〃,株式会社ピースモンキー,東京都世田谷区下馬5-31-13,30360,,,,,,,,,,,,,,,,
,,,5,〃,〃,株式会社ファインブロード,東京都文京区関口1-6-10-201,1,,,,,,,,,,,,,,,,
,,,6,〃,〃,株式会社フカサワ企画,東京都新宿区榎町45,1,,,,,,,,,,,,,,,,
,,,7,〃,〃,株式会社フルーリア,東京都港区南青山6-8-2,1,,,,,,,,,,,,,,,,
,,,8,〃,〃,フリー株式会社,東京都渋谷区神宮前5-39-8,3871800,,,,,,,,,,,,,,,,
,,,9,〃,〃,株式会社フリッジ,東京都渋谷区代官山町9-10,926686,,,,,,,,,,,,,,,,
,,,10,〃,〃,株式会社ブルーノート・ジャパン,東京都港区南青山6-11-3,297000,,,,,,,,,,,,,,,,
,,,11,〃,〃,ブルーシープ株式会社,東京都武蔵野市吉祥寺本町2-28-5,877580,,,,,,,,,,,,,,,,
,,,12,〃,〃,株式会社ファンネル,東京都目黒区青葉台3-18-10,1201200,,,,,,,,,,,,,,,,
,,,13,〃,〃,株式会社プレジデント社,東京都千代田区平河町2-16-1,1763588,,,,,,,,,,,,,,,,
,,,14,〃,〃,株式会社ブリリアント,東京都台東区台東1-31-7,108625,,,,,,,,,,,,,,,,
,,,15,〃,〃,株式会社ホワイトエージェンシー,東京都港区西麻布2-24-7,1100883,,,,,,,,,,,,,,,,
,,,16,〃,〃,株式会社マッシュビューティーラボ,東京都千代田区麹町5-7-1,247500,,,,,,,,,,,,,,,,
,,,17,〃,〃,株式会社マッシュスタイルラボ,東京都千代田区麹町5-7-1,1675740,,,,,,,,,,,,,,,,
,,,18,〃,〃,株式会社マッシュライフラボ,東京都千代田区麹町5-7-1,8250,,,,,,,,,,,,,,,,
,,,19,〃,〃,株式会社mariposa,東京都渋谷区東3-23-4,245300,,,,,,,,,,,,,,,,
,,,20,〃,〃,合同会社マレ,東京都港区南麻布2-1-17,2300251,,,,,,,,,,,,,,,,
,,,21,〃,〃,宮川印刷株式会社,東京都渋谷区代々木1-57-2,347930,,,,,,,,,,,,,,,,
,,,22,〃,〃,株式会社ミーテイア,東京都中央区日本橋2-1-17,12030976,,,,,,,,,,,,,,,,
,,,23,〃,〃,株式会社ミルク,大阪府大阪市中央区博労町2-2-13,2692506,,,,,,,,,,,,,,,,
,,,24,〃,〃,MILKJAPONPUBLISHING株式会社,東京都品川区東大井1-11-7-616,4149200,,,,,,,,,,,,,,,,
,,,25,〃,〃,MiddlePlaneMagazineLtd.,"12CarltonHouseTerrace,London",5884846,,,,,,,,,,,,,,,,
,,,26,〃,〃,武蔵野美術大学,東京都小平市小川町1-736,25443000,,,,,,,,,,,,,,,,
,,,27,計,計,,,,,,,,,,,,,,,,,,,
