file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,金秀鋼材株式会社(木材部)第一課,沖縄県西原町小那覇1212,302836,,,,,,,,,,,,,,,,
,,,2,売掛金,売掛金,有限会社かいせい鋼業,沖縄県糸満市字新垣1115-1,302236,,,,,,,,,,,,,,,,
,,,3,売掛金,売掛金,株式会社糸満コンクリート工業,沖縄県糸満市西崎町5-3-2,299420,,,,,,,,,,,,,,,,
,,,4,売掛金,売掛金,有限会社島尻仮設リース,沖縄県浦添市西原6-5-1,297792,,,,,,,,,,,,,,,,
,,,5,売掛金,売掛金,(株)アークエース東京支店,東京都葛飾区東新小岩4-25-5,294325,,,,,,,,,,,,,,,,
,,,6,売掛金,売掛金,株式会社遠藤鉄筋工業,沖縄県うるま市石川東恩納1159,293128,,,,,,,,,,,,,,,,
,,,7,売掛金,売掛金,(株)シバタ仙台支店,宮城県仙台市若林区卸町東3-3-7,291775,,,,,,,,,,,,,,,,
,,,8,売掛金,売掛金,有限会社オキホ,沖縄県名護市大南4-2-14,291379,,,,,,,,,,,,,,,,
,,,9,売掛金,売掛金,渡辺金物店,福島県双葉郡広野町大字下浅見川字桜田61-5,291030,,,,,,,,,,,,,,,,
,,,10,売掛金,売掛金,比嘉金物店(大里),沖縄県南城市大里仲程1031-1,290353,,,,,,,,,,,,,,,,
,,,11,売掛金,売掛金,(株)島袋シマコーポレーション尼崎店,尼崎市西長洲町2-1-40,288647,,,,,,,,,,,,,,,,
,,,12,売掛金,売掛金,高伸産業,沖縄県宮古島市平良字下里1548-9,286770,,,,,,,,,,,,,,,,
,,,13,売掛金,売掛金,新星株式会社,沖縄県那覇市首里大名町1-230-1-101号,284823,,,,,,,,,,,,,,,,
,,,14,売掛金,売掛金,有限会社一城建設,沖縄県糸満市照屋1277-1,284735,,,,,,,,,,,,,,,,
,,,15,売掛金,売掛金,丸井産業(株)佐賀営業所,佐賀県佐賀市巨勢町牛島449-1,284680,,,,,,,,,,,,,,,,
,,,16,売掛金,売掛金,株式会社吉田建材,沖縄県糸満市西崎5-14-2,281105,,,,,,,,,,,,,,,,
,,,17,売掛金,売掛金,(株)島袋シマコーポレーション茨木店,大阪府茨木市高浜町3番9号,278677,,,,,,,,,,,,,,,,
,,,18,売掛金,売掛金,株式会社ダイド,神奈川県横浜市泉区上飯田町3634,276276,,,,,,,,,,,,,,,,
,,,19,売掛金,売掛金,(株)アークエース広島支店,広島市西区観音本町2-5-11,274670,,,,,,,,,,,,,,,,
,,,20,売掛金,売掛金,金物センターとみしろ,沖縄県豊見城市伊良波620,271591,,,,,,,,,,,,,,,,
,,,21,売掛金,売掛金,那覇市役所,沖縄県那覇市泉崎1-1-1,270413,,,,,,,,,,,,,,,,
,,,22,売掛金,売掛金,米元建設工業(株)((株)武産業店舗兼住,沖縄県那覇市古波蔵3丁目7番25号,270000,,,,,,,,,,,,,,,,
,,,23,売掛金,売掛金,有限会社秀林組,沖縄県沖縄市美原1丁目5番23号,267575,,,,,,,,,,,,,,,,
,,,24,売掛金,売掛金,コンボルト・ジャパン株式会社,沖縄県うるま市勝連字南風原5192-21,266585,,,,,,,,,,,,,,,,
,,,25,売掛金,売掛金,有限会社うるま建材,泊縄県うるま市石川396,266155,,,,,,,,,,,,,,,,
,,,26,売掛金,売掛金,(株)ケイ・ユーシステム北関東営業,栃木県佐野市栄町3-1,264437,,,,,,,,,,,,,,,,
,,,27,計,計,,,,,,,,,,,,,,,,,,,
