file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,(株)ヤマダイ(株),,58630000,,,,,,,,,,,,,,,,
,,,2,,,(株)サンエス工業,東京都大東区上野5-15-14-8F,20285100,,,,,,,,,,,,,,,,
,,,3,,,(株)大西熱学,東京都墨田区緑1-22-14,8800000,,,,,,,,,,,,,,,,
,,,4,,,(株)西部技研,福岡県古賀市青柳3108-3,6418500,,,,,,,,,,,,,,,,
,,,5,,,(株)TMES,東京都港区芝浦4-13-23,5417600,,,,,,,,,,,,,,,,
,,,6,,,(株)新潟日立,,3520000,,,,,,,,,,,,,,,,
,,,7,,,(株)テクノ菱和,,2942500,,,,,,,,,,,,,,,,
,,,8,,,三建設備工業(株),,2794000,,,,,,,,,,,,,,,,
,,,9,,,高砂熱学工業(株),東京都新宿区新宿6-27-30,2662000,,,,,,,,,,,,,,,,
,,,10,,,日本電化工機(株),東京都世田谷区中町2-3-4,2514600,,,,,,,,,,,,,,,,
,,,11,,,墨田E&M(株),,2233000,,,,,,,,,,,,,,,,
,,,12,,,東京冷機工業(株),,1870000,,,,,,,,,,,,,,,,
,,,13,,,藤田テクノ,,990000,,,,,,,,,,,,,,,,
,,,14,,,ユアサ商事(株),,971300,,,,,,,,,,,,,,,,
,,,15,,,(株)ダン・タクマ,,882200,,,,,,,,,,,,,,,,
,,,16,,,サンライズ工業(株),,715000,,,,,,,,,,,,,,,,
,,,17,,,東京電機エンジニアリング(株),東京都板橋区西台2-33-9,656700,,,,,,,,,,,,,,,,
,,,18,,,その他,,4939550,,,,,,,,,,,,,,,,
,,,19,小計,小計,,,127241950,,,,,,,,,,,,,,,,
,,,20,電子債権,電子債権,(株)大西熱学,東京都墨田区緑1-22-14,18205000,R4.4.30決済,,,,,,,,,,,,,,,
,,,21,,,(株)大西熱学,東京都墨田区緑1-22-14,20311500,R4.6.30決済,,,,,,,,,,,,,,,
,,,22,,,(株)大西熱学,東京都墨田区緑1-22-14,7459100,R4.7.31決済,,,,,,,,,,,,,,,
,,,23,,,高砂熱学工業(株),東京都新宿区新宿6-27-30,3360000,R4.4.11決済,,,,,,,,,,,,,,,
,,,24,,,高砂熱学工業(株),東京都新宿区新宿6-27-30,1980000,R4.6.10決済,,,,,,,,,,,,,,,
,,,25,,,(株)西部技研,福岡県古賀市青柳3108-3,1075800,R4.4.10決済,,,,,,,,,,,,,,,
,,,26,,,(株)西部技研,福岡県古賀市青柳3108-8,676500,R4.5.1決済,,,,,,,,,,,,,,,
,,,27,,,(株)西部技研,福岡県古賀市青柳3108-8,3696000,R4.8.10状済,,,,,,,,,,,,,,,
,,,28,,,ムンタース(株),東京都板楠区丹渡3-27-2,1573000,R4.4.30決済,,,,,,,,,,,,,,,
,,,29,計,計,,,,,,,,,,,,,,,,,,,
