file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,株式会社イヤサカ,沖縄県那覇市繁多川1-12-7,9187448,,,,,,,,,,,,,,,,
,,,2,売掛金,売掛金,盛虎ジャパン(株)(アキュテック(株)・,沖縄県那覇市安謝2丁目4番7号,9053367,,,,,,,,,,,,,,,,
,,,3,売掛金,売掛金,(株)フクザワ,神奈川県横浜市旭旭南本宿町117-1,9046290,,,,,,,,,,,,,,,,
,,,4,売掛金,売掛金,有限会社伊礼金物,沖縄県沖縄市美里3-4-4,8794488,,,,,,,,,,,,,,,,
,,,5,売掛金,売掛金,その他(神里諒)三和group(株),,8452922,,,,,,,,,,,,,,,,
,,,6,売掛金,売掛金,秩式会社Will,沖縄県北谷町砂辺272,8285982,,,,,,,,,,,,,,,,
,,,7,売掛金,売掛金,株式会社安謝鋳物商事,沖縄県浦添市当山1-3-8,8177883,,,,,,,,,,,,,,,,
,,,8,売掛金,売掛金,株式会社桐井製作所名古屋第,愛知県名古屋市東区東大曽根町12-19,8143850,,,,,,,,,,,,,,,,
,,,9,売掛金,売掛金,株式会社桐井製作所広島営業所,広島県広島市南区金屋町2-15,8022905,,,,,,,,,,,,,,,,
,,,10,売掛金,売掛金,島袋盛義(事務所兼歯科医院新築工,沖縄県那覇市おもろ町2-10-11,7846204,,,,,,,,,,,,,,,,
,,,11,売掛金,売掛金,有限会社一建工業,沖縄県うるま市みどり町1丁目14番1号,7816305,,,,,,,,,,,,,,,,
,,,12,売掛金,売掛金,株式会社フルカインズ((株)袋内興業,兵庫県伊丹市荒牧6-22-93F,7774181,,,,,,,,,,,,,,,,
,,,13,売掛金,売掛金,株式会社丸中商会,沖縄県うるま市喜屋武204,7748894,,,,,,,,,,,,,,,,
,,,14,売掛金,売掛金,株式会社興和工機(南風原店),沖縄県南風原町兼城605,7681251,,,,,,,,,,,,,,,,
,,,15,売掛金,売掛金,シンコー沖縄株式会社,沖縄県浦添市当山2-15-8,7649291,,,,,,,,,,,,,,,,
,,,16,売掛金,売掛金,金嶺商事,沖縄県石垣市字新川277-4,7612777,,,,,,,,,,,,,,,,
,,,17,売掛金,売掛金,株式会社丸宮商会,沖縄県浦添市牧港5-4-8,7564578,,,,,,,,,,,,,,,,
,,,18,売掛金,売掛金,(株)桐井製作所東京支店サポートセンター,東京都品川区西五反田7-16-1,7421810,,,,,,,,,,,,,,,,
,,,19,売掛金,売掛金,合同会社友日,沖縄県北中城村字屋宜原740(204),7252377,,,,,,,,,,,,,,,,
,,,20,売掛金,売掛金,株式会社小泉プロストックLC岩,埼玉県さいたま市見沼区卸町1-53,7207200,,,,,,,,,,,,,,,,
,,,21,売掛金,売掛金,株式会社真力,沖縄県那覇市古島1-26-7,6959974,,,,,,,,,,,,,,,,
,,,22,売掛金,売掛金,株式会社総合金物大蔵,沖縄県石垣市石垣504,6937792,,,,,,,,,,,,,,,,
,,,23,売掛金,売掛金,(株)桐井製作所フロア事業部床開,頁京都千代田区丸の内1-9-2,6860750,,,,,,,,,,,,,,,,
,,,24,売掛金,売掛金,パイプライン株式会社,埼玉県春日部市金崎66-1,6737145,,,,,,,,,,,,,,,,
,,,25,売掛金,売掛金,株式会社宮令,泊縄県うるま市石川東山本町1丁目16-25,6721921,,,,,,,,,,,,,,,,
,,,26,売掛金,売掛金,株式会社セゾン沖縄,沖縄県うるま市字栄野比82番地1,6684389,,,,,,,,,,,,,,,,
,,,27,計,計,,,,,,,,,,,,,,,,,,,
