ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
0147,1,1,054,147869,202507,(株)三丼織ネーム,(株)三丼織ネーム,878,令4・1・6,令4・1・6,令4・4・15,令4・4・15,257990,257990,,,,,,,,
0147,1,2,054,147869,202507,トーイン(株),トーイン(株),879,令3・12・29,令3・12・29,令4・4・17,令4・4・17,309768,309768,,,,,,,,
0147,1,3,054,147869,202507,(株)三井織ネーム,(株)三井織ネーム,880,令4・2・7,令4・2・7,令4・4・20,令4・4・20,497355,497355,,,,,,,,
0147,1,4,054,147869,202507,丸金印刷(株),丸金印刷(株),881,令4・1・18,令4・1・18,令4・4・21,令4・4・21,471845,471845,,,,,,,,
0147,1,5,054,147869,202507,ジェイワークス(株),ジェイワークス(株),882,令4・1・11,令4・1・11,令4・4・30,令4・4・30,10000000,10000000,,,,,,,,
0147,1,6,054,147869,202507,ジェイワークス(株),ジェイワークス(株),882,令4・1・11,令4・1・11,令4・4・30,令4・4・30,5000000,5000000,,,,,,,,
0147,1,7,054,147869,202507,ジェイワークス(株),ジェイワークス(株),882,令4・1・11,令4・1・11,令4・4・30,令4・4・30,3000000,3000000,,,,,,,,
0147,1,8,054,147869,202507,ジェイワークス(株),ジェイワークス(株),882,令4・1・11,令4・1・11,令4・4・30,令4・4・30,740481,740481,,,,,,,,
0147,1,9,054,147869,202507,アイパックスイケタニ(株),アイパックスイケタニ(株),883,令3・12・16,令3・12・16,令4・4・30,令4・4・30,293255,293255,,,,,,,,
0147,1,10,054,147869,202507,(株)フクイ,(株)フクイ,884,令4・1・12,令4・1・12,令4・4・30,令4・4・30,5000000,5000000,,,,,,,,
0147,1,11,054,147869,202507,(株)さん・おいけ,(株)さん・おいけ,885,令4・1・28,令4・1・28,令4・4・30,令4・4・30,376526,376526,,,,,,,,
0147,1,12,054,147869,202507,トーイン(株),トーイン(株),879,令4・1・31,令4・1・31,令4・5・17,令4・5・17,1586255,1586255,,,,,,,,
0147,1,13,054,147869,202507,アイバックスイケタニ(株),アイバックスイケタニ(株),886,令4・1・18,令4・1・18,令4・5・31,令4・5・31,101244,101244,,,,,,,,
0147,1,14,054,147869,202507,ジェイワークス(株),ジェイワークス(株),882,令4・2・14,令4・2・14,令4・5・31,令4・5・31,5000000,5000000,,,,,,,,
0147,1,15,054,147869,202507,ジェイワークス(株),ジェイワークス(株),882,令4・2・14,令4・2・14,令4・5・31,令4・5・31,2543682,2543682,,,,,,,,
0147,1,16,054,147869,202507,(株)フクイ,(株)フクイ,884,令4・2・15,令4・2・15,令4・5・31,令4・5・31,5000000,5000000,,,,,,,,
0147,1,17,054,147869,202507,トーイン(株),トーイン(株),879,令4・2・28,令4・2・28,令4・6・17,令4・6・17,2736690,2736690,,,,,,,,
0147,1,18,054,147869,202507,丸金印刷(株),丸金印刷(株),881,令4・3・16,令4・3・16,令4・6・21,令4・6・21,1674849,1674849,,,,,,,,
0147,1,19,054,147869,202507,ジェイワークス(株),ジェイワークス(株),882,令4・3・14,令4・3・14,令4・6・30,令4・6・30,20000000,20000000,,,,,,,,
0147,1,20,054,147869,202507,ジェイワークス(株),ジェイワークス(株),882,令4・3・14,令4・3・14,令4・6・30,令4・6・30,78998,78998,,,,,,,,
0147,1,21,054,147869,202507,(株)フクイ,(株)フクイ,884,令4・3・15,令4・3・15,令4・6・30,令4・6・30,5000000,5000000,,,,,,,,
0147,1,22,054,147869,202507,トーイン(株),トーイン(株),879,令4・3・30,令4・3・30,令4・7・17,令4・7・17,322465,322465,,,,,,,,
0147,1,23,054,147869,202507,アイパックスイケタニ(株),アイパックスイケタニ(株),883,令4・3・16,令4・3・16,令4・7・31,令4・7・31,101244,101244,,,,,,,,
