ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,394312,202507,振出人,振出人,001,振出年月日,振出年月日,支払期日,支払期日,金額,金額,支払銀行名称,支払銀行名称,支払銀行支店名,支払銀行支店名,割引銀行名及び支店名等,摘要
,,2,000,394312,202507,井上工業(株),井上工業(株),684,,,,,"6,567,110","6,567,110",,,,,,
,,3,000,394312,202507,山形いすゞ自動車(株),山形いすゞ自動車(株),696,,,,,"2,337,311","2,337,311",,,,,,
,,4,000,394312,202507,(有)斎電工業所,(有)斎電工業所,697,,,,,"2,053,530","2,053,530",,,,,,
,,5,000,394312,202507,衣袋建設(株),衣袋建設(株),683,,,,,"1,485,000","1,485,000",,,,,,
,,6,000,394312,202507,(株)矢作組,(株)矢作組,691,,,,,"1,450,000","1,450,000",,,,,,
,,7,000,394312,202507,(株)殖産工務所,(株)殖産工務所,686,,,,,"1,375,000","1,375,000",,,,,,
,,8,000,394312,202507,山形建設(株),山形建設(株),012,,,,,"1,342,000","1,342,000",,,,,,
,,9,000,394312,202507,(株)安藤商店,(株)安藤商店,698,,,,,"1,167,876","1,167,876",,,,,,
,,10,000,394312,202507,その他,その他,387,,,,,"8,477,196","8,477,196",,,,,,18件
,,11,000,394312,202507,合計,合計,020,,,,,"26,255,023","26,255,023",,,,,,
