ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
0549,1,1,084,300732,202507,(株)ゴーシュー,(株)ゴーシュー,857,,,,,139968294,139968294,,,,,,4枚
0549,1,2,084,300732,202507,日本トムソン(株),日本トムソン(株),858,,,,,98854717,98854717,,,,,,同上
0549,1,3,084,300732,202507,(有)サンライズ,(有)サンライズ,859,,,,,4230546,4230546,,,,,,同上
0549,1,4,084,300732,202507,イワサ(株),イワサ(株),860,,,,,3802977,3802977,,,,,,2枚
0549,1,5,084,300732,202507,(株)三原,(株)三原,861,,,,,3522793,3522793,,,,,,5枚
0549,1,6,084,300732,202507,近畿工業(株),近畿工業(株),862,,,,,2520081,2520081,,,,,,2枚
0549,1,7,084,300732,202507,OTMモリカワ,OTMモリカワ,863,,,,,841830,841830,,,,,,1枚
0549,1,8,084,300732,202507,南海シャフト(株),南海シャフト(株),864,,,,,613601,613601,,,,,,2枚
0549,1,9,084,300732,202507,手持手形計,手持手形計,147,,,,,254354839,254354839,,,,,,
0549,1,10,084,300732,202507,合計,合計,118,,,,,254354839,254354839,,,,,,
