file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,小林鍜工(株),堺市西区築港浜寺西町7-23,4840739,,,,,,,,,,,,,,,,
,,,2,売掛金,売掛金,ヤンマーグローバルエキスパート(株),大阪市北区茶屋町1番32号,4216896,,,,,,,,,,,,,,,,
,,,3,売掛金,売掛金,佐藤商事(株),明石市本町2-2-20,3903613,,,,,,,,,,,,,,,,
,,,4,売掛金,売掛金,旭商事(株),吹田市江坂町1-23-26,3403369,,,,,,,,,,,,,,,,
,,,5,売掛金,売掛金,クチダ工業(株),大阪市西淀川区御幣島6-13-63,2770408,,,,,,,,,,,,,,,,
,,,6,売掛金,売掛金,BX新生精機(株),兵庫県加西市鴨谷687,2129922,,,,,,,,,,,,,,,,
,,,7,売掛金,売掛金,ヒロセ技研(株),大阪市中央区南船場1-17-11,2084940,,,,,,,,,,,,,,,,
,,,8,売掛金,売掛金,(株)タイガー歯車工作所,八尾市太田新町8-78,1794623,,,,,,,,,,,,,,,,
,,,9,売掛金,売掛金,渡辺工業(株),和泉市池上町1丁目2-14,1528201,,,,,,,,,,,,,,,,
,,,10,売掛金,売掛金,四国通商,倉敷市南畝3-2-45,1441524,,,,,,,,,,,,,,,,
,,,11,売掛金,売掛金,日鉄関西マシニング(株),大阪市此花区島屋5-1-109,1153174,,,,,,,,,,,,,,,,
,,,12,売掛金,売掛金,(株)林鍛造所,かほく市宇気い-5番地,931997,,,,,,,,,,,,,,,,
,,,13,売掛金,売掛金,弘陽製作所(有),大阪市此花区酉島3-27-18,732085,,,,,,,,,,,,,,,,
,,,14,売掛金,売掛金,浪速鍜工(株),大阪市東成区深江北2-12-20,729792,,,,,,,,,,,,,,,,
,,,15,売掛金,売掛金,(株)廣野鉄工所,岸和田市岸の丘町3-2-8,437113,,,,,,,,,,,,,,,,
,,,16,計,計,,,32098396,,,,,,,,,,,,,,,,
