ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,844422,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,844422,202507,未収入金,未収入金,,三木市介護保険課,三木市介護保険課,,,,,8100,8100,地域リハ介護予防サービス計画原案作成業務,地域リハ介護予防サービス計画原案作成業務,,
,,3,000,844422,202507,未収入金,未収入金,,三木市社会福祉協議会,三木市社会福祉協議会,,,,,89320,89320,地域リハ生活行為向上連携加算,地域リハ生活行為向上連携加算,,
,,4,000,844422,202507,未収入金,未収入金,,(有)黎明グループホームあけぼの,(有)黎明グループホームあけぼの,,,,,42614,42614,地域リハ健康管理,地域リハ健康管理,,
,,5,000,844422,202507,未収入金,未収入金,,(有)ゆたかゆたかの郷,(有)ゆたかゆたかの郷,,,,,42614,42614,地域リハ健康管理,地域リハ健康管理,,
,,6,000,844422,202507,未収入金,未収入金,,(NPO法人)ざくろGHルナ・エルでエルでⅡ,(NPO法人)ざくろGHルナ・エルでエルでⅡ,,,,,92202,92202,地域リハ健康管理,地域リハ健康管理,,
,,7,000,844422,202507,(小計),(小計),,,,,,,,5094022,5094022,,,,
,,8,000,844422,202507,未収入金,未収入金,,JCBカード他,JCBカード他,,,,,616010,616010,さんだクレジット未収入金,さんだクレジット未収入金,,
,,9,000,844422,202507,未収入金,未収入金,,(株)メディケア・サポート,(株)メディケア・サポート,,,,,434674,434674,さんだオムツ委託手数料他,さんだオムツ委託手数料他,,
,,10,000,844422,202507,未収入金,未収入金,,国保連合会(国保)他,国保連合会(国保)他,,,,,8437,8437,さんだ予防接種委託料,さんだ予防接種委託料,,
,,11,000,844422,202507,未収入金,未収入金,,各従業員,各従業員,,,,,136200,136200,さんだ保育所利用料,さんだ保育所利用料,,
,,12,000,844422,202507,未収入金,未収入金,,三田市他,三田市他,,,,,36300,36300,さんだ意見書,さんだ意見書,,
,,13,000,844422,202507,未収入金,未収入金,,楽天モバイル(株),楽天モバイル(株),,,,,20535,20535,さんだ基地局設置料他,さんだ基地局設置料他,,
,,14,000,844422,202507,(小計),(小計),,,,,,,,1252156,1252156,,,,
,,15,000,844422,202507,未収入金,未収入金,,JCBカード他,JCBカード他,,,,,1033277,1033277,協和病院クレジット未収入金,協和病院クレジット未収入金,,
,,16,000,844422,202507,未収入金,未収入金,,神戸市,神戸市,,,,,216315,216315,協和病院コロナワクチン接種費用,協和病院コロナワクチン接種費用,,
,,17,000,844422,202507,未収入金,未収入金,,桜谷福祉会櫻ホーム,桜谷福祉会櫻ホーム,,,,,15000,15000,協和病院西神医療体制協力金,協和病院西神医療体制協力金,,
,,18,000,844422,202507,未収入金,未収入金,,国保連合会,国保連合会,,,,,34100,34100,協和病院意見書,協和病院意見書,,
,,19,000,844422,202507,未収入金,未収入金,,コカ・コーラ,コカ・コーラ,,,,,3508,3508,協和病院自販機手数料,協和病院自販機手数料,,
,,20,000,844422,202507,未収入金,未収入金,,さくらメディカル,さくらメディカル,,,,,48855,48855,協和病院テレビカード販売手数料,協和病院テレビカード販売手数料,,
,,21,000,844422,202507,未収入金,未収入金,,丸喜,丸喜,,,,,803000,803000,協和病院セットリース業務代行手数料,協和病院セットリース業務代行手数料,,
,,22,000,844422,202507,未収入金,未収入金,,神戸市,神戸市,,,,,205860,205860,協和病院オムツ代他,協和病院オムツ代他,,
,,23,000,844422,202507,未収入金,未収入金,,楽天モバイル,楽天モバイル,,,,,69190,69190,協和病院基地局設置料,協和病院基地局設置料,,
,,24,000,844422,202507,未収入金,未収入金,,各利用者,各利用者,,,,,2000,2000,協和病院昼食代,協和病院昼食代,,
,,25,000,844422,202507,(小計),(小計),,,,,,,,2431105,2431105,,,,
,,26,000,844422,202507,未収入金,未収入金,,(株)メディケア・サポート,(株)メディケア・サポート,,,,,18145,18145,稲見胃腸外科オムツ委託手数料,稲見胃腸外科オムツ委託手数料,,
,,27,000,844422,202507,未収入金,未収入金,,三木市他,三木市他,,,,,19144,19144,稲見胃腸外科健診代,稲見胃腸外科健診代,,
,,28,000,844422,202507,計,計,,,,,,,,,,,,,
