file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,ピジョンマニュファクチャリング兵庫株式会社,兵庫県神崎郡神河町中村1009番地の28,7630656,,,,,,,,,,,,,,,,
,,,2,売掛金,売掛金,株式会社宮内,神奈川県厚木市戸田1-4,7591584,,,,,,,,,,,,,,,,
,,,3,売掛金,売掛金,三和商工株式会社,愛知県名古屋市中区丸の内1-14-20,7017670,,,,,,,,,,,,,,,,
,,,4,売掛金,売掛金,株式会社メイワ興産,大阪府柏原市円明町888-1,6826090,,,,,,,,,,,,,,,,
,,,5,売掛金,売掛金,株式会社ミュゼプラチナム,東京都渋谷区代々木3-37-5たかの友梨レインボービル,6456661,,,,,,,,,,,,,,,,
,,,6,売掛金,売掛金,アスクル株式会社,東京都江東区豊洲3-2-3豊洲キュービックガーデン,5493206,,,,,,,,,,,,,,,,
,,,7,売掛金,売掛金,日本生活協同組合連合会,東京都渋谷区渋谷3-29-8コーププラザ,5372365,,,,,,,,,,,,,,,,
,,,8,売掛金,売掛金,株式会社ザ・ギンザ,東京都港区東新橋1-6-2,5348640,,,,,,,,,,,,,,,,
,,,9,売掛金,売掛金,森川産業株式会社,東京都千代田区岩本町2-1-16森川ビル,4924266,,,,,,,,,,,,,,,,
,,,10,売掛金,売掛金,王子ネピア株式会社,東京都中央区銀座5-12-8王子ホールディングス1号館,4920934,,,,,,,,,,,,,,,,
,,,11,売掛金,売掛金,株式会社再春館製薬所,熊本県上益城郡益城町寺中1363-1,4772275,,,,,,,,,,,,,,,,
,,,12,売掛金,売掛金,株式会社メイワパックスホールディング,大阪市天王寺区東高津町3-2,4388736,,,,,,,,,,,,,,,,
,,,13,売掛金,売掛金,コスメカンパニー株式会社,東京都港区北青山3-5-17はる木ビル3F,4131864,,,,,,,,,,,,,,,,
,,,14,売掛金,売掛金,ELCジャパン株式会社,東京都千代田区丸の内3-2-3丸の内二重橋ビルディング20階,3945216,,,,,,,,,,,,,,,,
,,,15,売掛金,売掛金,株式会社良品計画,東京都豊島区東池袋4-26-3,3636690,,,,,,,,,,,,,,,,
,,,16,売掛金,売掛金,株式会社篠原,東京都板橋区赤塚2-30-6,3632790,,,,,,,,,,,,,,,,
,,,17,売掛金,売掛金,東洋ビューティ株式会社,三重県伊賀市ゆめが丘7-6-1,3551768,,,,,,,,,,,,,,,,
,,,18,売掛金,売掛金,株式会社パルタックKS,宮城県岩沼市下野郷字中野馬場34-1,3417013,,,,,,,,,,,,,,,,
,,,19,売掛金,売掛金,株式会社エス・ブイ・デー,東京都港区虎ノ門1-21-19東急虎ノ門ビル8階,3369482,,,,,,,,,,,,,,,,
,,,20,売掛金,売掛金,日本コルマー株式会社,大阪府八尾市西弓削3-58,3307062,,,,,,,,,,,,,,,,
,,,21,売掛金,売掛金,株式会社ノエビア,兵庫県神戸市中央区港島中町6-13-1,3248784,,,,,,,,,,,,,,,,
,,,22,売掛金,売掛金,フィグラ株式会社,埼玉県本庄市共栄210-5,3238356,,,,,,,,,,,,,,,,
,,,23,売掛金,売掛金,江原道株式会社,東京都港区麻布十番3-1-6江原道麻布十番BLDG,2970000,,,,,,,,,,,,,,,,
,,,24,売掛金,売掛金,株式会社AFCーHD,静岡県静岡市駿河区豊田3-6-36,2961750,,,,,,,,,,,,,,,,
,,,25,売掛金,売掛金,株式会社サンドラッグ,東京都府中市若松町1-38-1,2884306,,,,,,,,,,,,,,,,
,,,26,売掛金,売掛金,株式会社美美研究所,東京都港区南青山3-1-3スプライン青山東急ビル5F,2680128,,,,,,,,,,,,,,,,
