file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,荷主貸,荷主貸,(株)星山商店,熊本県熊本市北区武蔵ケ丘9-5-76,61600,,,,,,,,,,,,,,,,
,,,2,同上,同上,JFEエンジニアリング(株),東京都千代田区丸の内1-1-2JFEビル,105600,,,,,,,,,,,,,,,,
,,,3,同上,同上,リジョー(株)岡山営業所,岡山市南区新保687番地26,1520200,,,,,,,,,,,,,,,,
,,,4,同上,同上,(株)ダイセル,広島県大竹市東栄2丁目1番4号,20900,,,,,,,,,,,,,,,,
,,,5,同上,同上,田中工業,山口県周南市戸田1598-4,158400,,,,,,,,,,,,,,,,
,,,6,同上,同上,(有)富士プラント,山口県岩国市南岩国町4丁目66-14,212300,,,,,,,,,,,,,,,,
,,,7,同上,同上,ミサワホーム中国(株)山口支店,山口県山口市楠木町2-41サンティール楠木1F,1970950,,,,,,,,,,,,,,,,
,,,8,同上,同上,(株)松浦重機,佐賀県唐津市千々賀626-1,749760,,,,,,,,,,,,,,,,
,,,9,同上,同上,池田興業(株)キルン事業部,北九州市門司区新門司3-62-1,418000,,,,,,,,,,,,,,,,
,,,10,同上,同上,(株)野口工務店,山口県下関市南部町23-19,1592800,,,,,,,,,,,,,,,,
,,,11,同上,同上,王子マテリア(株)呉工場事務部,広島県呉市広末広2-1-1,737000,,,,,,,,,,,,,,,,
,,,12,同上,同上,(株)NNC,岡山県岡山市中区浜2-1-3,457600,,,,,,,,,,,,,,,,
,,,13,同上,同上,(有)岡王板金工作所,岩国市御庄4-107-33,72600,,,,,,,,,,,,,,,,
,,,14,同上,同上,(有)信長興業,岡山県小田郡矢掛町浅海2851-1,236500,,,,,,,,,,,,,,,,
,,,15,同上,同上,(株)ダイケン,北九州市八幡西区茶屋の原2-6-29,189200,,,,,,,,,,,,,,,,
,,,16,同上,同上,(株)ツルタ工業,山口県岩国市旭町1-11-31,338800,,,,,,,,,,,,,,,,
,,,17,同上,同上,(有)アサヒ,山口県宇部市大字妻崎開作1319-3,598400,,,,,,,,,,,,,,,,
,,,18,同上,同上,(有)岡部機工,愛媛県新居浜市西の土居町2-3-5,184800,,,,,,,,,,,,,,,,
,,,19,同上,同上,CKリース(株),千葉県市原市八幡海岸通52-3,699600,,,,,,,,,,,,,,,,
,,,20,同上,同上,(株)黒田機工,山口県防府市大字田島3182,302500,,,,,,,,,,,,,,,,
,,,21,同上,同上,(有)中嶋建設,山口県美祢市伊佐町伊佐37601,100100,,,,,,,,,,,,,,,,
,,,22,同上,同上,広和機工(株)宇部事業所,山口県宇部市大字棚井字門田501-5,242000,,,,,,,,,,,,,,,,
,,,23,同上,同上,山九プラントテクノ(株),東京都中央区勝どき6-5-3,48400,,,,,,,,,,,,,,,,
,,,24,同上,同上,積水ハウス建設中国四国(株)山口支店,山口県岩国市周東町祖生7275-5,983400,,,,,,,,,,,,,,,,
,,,25,同上,同上,山九(株)岩国支店工事グループ東洋紡事,山口県岩国市灘町1-1,2268200,,,,,,,,,,,,,,,,
,,,26,同上,同上,(株)キヨクトー,山口県下関市王喜本町6-5-5,1012000,,,,,,,,,,,,,,,,
,,,27,合計,合計,,,,,,,,,,,,,,,,,,,
