file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,五研工業(株),名古屋市港区宝神2-315,12356218,,,,,,,,,,,,,,,,
,,,2,〃,〃,(株)キコステンレス,大阪府寝屋川市高宮1-9-37,96260413,,,,,,,,,,,,,,,,
,,,3,〃,〃,ソノダ,三重県四日市市追分3丁目2-12,4215399,,,,,,,,,,,,,,,,
,,,4,〃,〃,(株)ハーベスト,大阪市中央区森ノ宮中央1丁目25番1号,6925866,,,,,,,,,,,,,,,,
,,,5,〃,〃,恒成(株),東京都中央区八丁堀2丁目27-6,8466403,,,,,,,,,,,,,,,,
,,,6,〃,〃,(有)丸光製作所,浜松市中区高丘東2丁目1番35号,1006950,,,,,,,,,,,,,,,,
,,,7,〃,〃,(株)スナコ,静岡県浜松市積志町125-7,2556032,,,,,,,,,,,,,,,,
,,,8,〃,〃,(株)西鋼,大阪市北区中之島2-2-7中之島セントラルタワー,5063504,,,,,,,,,,,,,,,,
,,,9,〃,〃,(株)神谷商店,名古屋市中川区法華西町3-21,4328442,,,,,,,,,,,,,,,,
,,,10,〃,〃,双葉ステンレス工業(株),小牧市多気西町293,12336132,,,,,,,,,,,,,,,,
,,,11,〃,〃,大和特殊鋼(株),大阪府大阪市西区立売堀4-1-3,4800538,,,,,,,,,,,,,,,,
,,,12,〃,〃,(株)日鐵商会,名古屋市西区山木1-152,879126,,,,,,,,,,,,,,,,
,,,13,〃,〃,NSステンレス(株),名古屋市中村区名駅南2-13-18(NSビル6階),1538174,,,,,,,,,,,,,,,,
,,,14,〃,〃,井上ステンレス(株),東海市浅山3-123,3242476,,,,,,,,,,,,,,,,
,,,15,〃,〃,大和シャーリング(株),大阪市西区西本町2-3-10,3494855,,,,,,,,,,,,,,,,
,,,16,〃,〃,豊亞産業(株),大阪府箕面市箕面8-6-35,1189742,,,,,,,,,,,,,,,,
,,,17,〃,〃,(株)神明工業,大阪市平野区加美東1-60-3,2246319,,,,,,,,,,,,,,,,
,,,18,〃,〃,(株)メタルワン鉄鋼製品販売,静岡県静岡市葵区御幸町8,1254363,,,,,,,,,,,,,,,,
,,,19,〃,〃,その他合計,,1552552,,,,,,,,,,,,,,,,
,,,20,,,売掛金計,,514691861,,,,,,,,,,,,,,,,
,,,21,未収入金,未収入金,愛知県,名古屋市中区三の丸三丁目1-2,279225,利子補給金,,,,,,,,,,,,,,,
,,,22,,,未収入金計,,279225,,,,,,,,,,,,,,,,
,,,23,計,計,,,514971086,,,,,,,,,,,,,,,,
