file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,ヤンマー(株),兵庫県尼崎市長洲西通1-15-1,281632137,,,,,,,,,,,,,,,,
,,,2,売掛金,売掛金,村田機械(株),京都府京都市伏見区竹田向代町136,38987956,,,,,,,,,,,,,,,,
,,,3,売掛金,売掛金,ヤンマーキャステクノ(株),島根県松江市八幡町960,29338043,,,,,,,,,,,,,,,,
,,,4,売掛金,売掛金,三陽工業(株),大阪府吹田市南金田2-29-2,21560012,,,,,,,,,,,,,,,,
,,,5,売掛金,売掛金,大喜産業(株),大阪府大阪市西区立売堀1-5-9,17441791,,,,,,,,,,,,,,,,
,,,6,売掛金,売掛金,(株)明治機械製作所,大阪府淀川区田川2-3-14,15915109,,,,,,,,,,,,,,,,
,,,7,売掛金,売掛金,(株)神菱,兵庫県小野市匠台6番地,15281200,,,,,,,,,,,,,,,,
,,,8,売掛金,売掛金,明石ダイカスト(株),兵庫県加古郡稲美町下草谷字東北野441-32,13701946,,,,,,,,,,,,,,,,
,,,9,売掛金,売掛金,高津伝動精機(株),東京都大田区東蒲田1-2-2,7883011,,,,,,,,,,,,,,,,
,,,10,売掛金,売掛金,(株)タクミナ,大阪府中央区美緒波船場2-4-8,7819348,,,,,,,,,,,,,,,,
,,,11,売掛金,売掛金,(株)落合,東京都台東区下谷1-4-12,6860834,,,,,,,,,,,,,,,,
,,,12,売掛金,売掛金,高槻ダイカスト(株),大阪府高槻市三島江4-1-3,5500000,,,,,,,,,,,,,,,,
,,,13,売掛金,売掛金,(株)富士コンプレッサー製作所,奈良県大和郡山市池沢町90-6,4756553,,,,,,,,,,,,,,,,
,,,14,売掛金,売掛金,前田伝道機(株),大阪府大阪市中央区船越町1-3-5マーキュリー愛晃ビル,4434667,,,,,,,,,,,,,,,,
,,,15,売掛金,売掛金,リョーノーファクトリー(株),島根県松江市東出雲町揖屋686-1,4111229,,,,,,,,,,,,,,,,
,,,16,売掛金,売掛金,源晃産業(株),,3457300,,,,,,,,,,,,,,,,
,,,17,売掛金,売掛金,(株)共和鋳造所,岡山県井原市西江原町5418-3,3410000,,,,,,,,,,,,,,,,
,,,18,売掛金,売掛金,(株)神崎高級工機製作所,,3366000,,,,,,,,,,,,,,,,
,,,19,売掛金,売掛金,ヤンマーアグリ(株),岡山県岡山市中区江並428,3168000,,,,,,,,,,,,,,,,
,,,20,売掛金,売掛金,バンドー・I・C・S(株),大阪市淀川区西中島6-1-1新大阪プライムタワー9階,3116667,,,,,,,,,,,,,,,,
,,,21,売掛金,売掛金,(株)幸伸,愛媛県新居浜市惣開町5-2,2749316,,,,,,,,,,,,,,,,
,,,22,売掛金,売掛金,(株)日本製鋼所,東京都品川区大崎1丁目11番1号,2595254,,,,,,,,,,,,,,,,
,,,23,売掛金,売掛金,(株)クボタ,,2066126,,,,,,,,,,,,,,,,
,,,24,売掛金,売掛金,(株)加地テック,大阪府堺市美原区菩提6番地,2039003,,,,,,,,,,,,,,,,
,,,25,売掛金,売掛金,ニューデルタ工業(株),静岡県三島市梅名767,1946714,,,,,,,,,,,,,,,,
,,,26,売掛金,売掛金,(株)光製作所,岐阜県羽島郡笠松町中野248-3,1912042,,,,,,,,,,,,,,,,
,,,27,合計,合計,,,,,,,,,,,,,,,,,,,
