file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,(株)サステック,名古屋市中区錦1-13-26,37262537,,,,,,,,,,,,,,,,
,,,2,〃,〃,光上金属(株),名古屋千種区東山通4丁目21-1,1951879,,,,,,,,,,,,,,,,
,,,3,〃,〃,ミズホ工業(株),岐阜県可児市柿下628-20,2362866,,,,,,,,,,,,,,,,
,,,4,〃,〃,(株)ミツヤ,名古屋市中村区並木1丁目211-1,4102233,,,,,,,,,,,,,,,,
,,,5,〃,〃,兼岩(株),清須市阿原用島地188,1372152,,,,,,,,,,,,,,,,
,,,6,〃,〃,(有)ダイキスチール,岐阜県各務原市鵜沼朝日町2-14,2913661,,,,,,,,,,,,,,,,
,,,7,〃,〃,(株)ホウキン,愛知県豊橋市清須町字高見32,11410143,,,,,,,,,,,,,,,,
,,,8,〃,〃,ナガラ金属(株),一宮市三井北町2丁目161-1,105827930,,,,,,,,,,,,,,,,
,,,9,〃,〃,阪和工材(株),一宮市大字丹羽古屋敷75-1,19026435,,,,,,,,,,,,,,,,
,,,10,〃,〃,日鈑商事(株),名古屋市中川区東起町4-11,2894503,,,,,,,,,,,,,,,,
,,,11,〃,〃,(株)昇輝,名古屋市北区成願寺2丁目11番地7号,7252948,,,,,,,,,,,,,,,,
,,,12,〃,〃,中部ステンレス(株),名古屋市熱田区沢上2-9-20,2547820,,,,,,,,,,,,,,,,
,,,13,〃,〃,(有)大橋,名古屋市東区葵町1-22-9,5160023,,,,,,,,,,,,,,,,
,,,14,〃,〃,名古屋圧延工業(株),海部郡弥富町大字桶2丁目65-25,5871628,,,,,,,,,,,,,,,,
,,,15,〃,〃,(有)エイエスケイ,小牧市大字間々原新田579,1057586,,,,,,,,,,,,,,,,
,,,16,〃,〃,(株)小河商店,名古屋市中区千代田2-25-3,1914286,,,,,,,,,,,,,,,,
,,,17,〃,〃,(株)坂口金属,岐阜県羽島郡岐南町徳田西3-160-1,925778,,,,,,,,,,,,,,,,
,,,18,〃,〃,クリーンメタル(株),小牧市下小針中之島2-7,7650983,,,,,,,,,,,,,,,,
,,,19,〃,〃,(株)エムズ鋼商,名古屋市守山区金屋1丁目17番地3号,1847098,,,,,,,,,,,,,,,,
,,,20,〃,〃,カヨウ金属(株),岐阜県各務原市那加前洞新町1-192,9250848,,,,,,,,,,,,,,,,
,,,21,〃,〃,(株)エムワンスチール,名古屋市名東区藤森西町508番地,5122577,,,,,,,,,,,,,,,,
,,,22,〃,〃,(有)メイセイ,名古屋市北区稚児宮通2-39-1,12471439,,,,,,,,,,,,,,,,
,,,23,〃,〃,,,4484746,,,,,,,,,,,,,,,,
,,,24,〃,〃,太華工業(株),徳山市弥生町2-18,5817933,,,,,,,,,,,,,,,,
,,,25,〃,〃,豊商(株),名古屋市中区大井町510,78832178,,,,,,,,,,,,,,,,
,,,26,〃,〃,(株)伸和技研,小牧市川西2-20,1646147,,,,,,,,,,,,,,,,
,,,27,計,計,,,,,,,,,,,,,,,,,,,
