file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,日本生活協同組合連合会,東京都渋谷区渋谷3-29-8コーププラザ,9389277,,,,,,,,,,,,,,,,
,,,2,売掛金,売掛金,株式会社篠原,東京都板橋区赤塚2-30-6,9232960,,,,,,,,,,,,,,,,
,,,3,売掛金,売掛金,ピジョンマニュファクチャリング兵庫株式会,兵庫県神崎郡神河町中村1009番地の28,8903268,,,,,,,,,,,,,,,,
,,,4,売掛金,売掛金,株式会社ニッド,東京都中央区築地1-12-22コンワビル2F,8727428,,,,,,,,,,,,,,,,
,,,5,売掛金,売掛金,株式会社ユノス,大阪府大阪市都島区都島北通1-2-16,7270408,,,,,,,,,,,,,,,,
,,,6,売掛金,売掛金,株式会社再春館製薬所,熊本県上益城郡益城町寺中1363-1,7034223,,,,,,,,,,,,,,,,
,,,7,売掛金,売掛金,日油株式会社,兵庫県尼崎市大浜町1-56,6715368,,,,,,,,,,,,,,,,
,,,8,売掛金,売掛金,株式会社サンドラッグ,東京都府中市若松町1-38-1,6030376,,,,,,,,,,,,,,,,
,,,9,売掛金,売掛金,株式会社ノエビア,兵庫県神戸市中央区港島中町6-13-1,5603638,,,,,,,,,,,,,,,,
,,,10,売掛金,売掛金,森川産業株式会社,東京都千代田区岩本町2-1-16森川ビル,5496795,,,,,,,,,,,,,,,,
,,,11,売掛金,売掛金,クラシエホームプロダクツ株式会杜,東京都港区海岸3-20-20,5219069,,,,,,,,,,,,,,,,
,,,12,売掛金,売掛金,"TIKGSINGPOREPTE.,LTD","77HIGHSTREET,#08-02HIGHSTREETPLAZA,SINGAPORE",5042205,,,,,,,,,,,,,,,,
,,,13,売掛金,売掛金,株式会社アインファーマシーズ,北海道札幌市白石区東札幌五条2-4-30,4742153,,,,,,,,,,,,,,,,
,,,14,売掛金,売掛金,株式会杜マークスアンドウェブ,東京都目黒区東山1-11-10,4613419,,,,,,,,,,,,,,,,
,,,15,売掛金,売掛金,株式会社Rainmakers,420-8691静岡県静岡中央郵便局私書箱第183号,4272127,,,,,,,,,,,,,,,,
,,,16,売掛金,売掛金,イオントップバリュ株式会社,千葉県千葉市美浜区中瀬1-4イオンタワーアネックス,3744150,,,,,,,,,,,,,,,,
,,,17,売掛金,売掛金,株式会社パルタックKS,宮城県岩沼市下野郷宇中野馬場34-1,3554641,,,,,,,,,,,,,,,,
,,,18,売掛金,売掛金,日本コルマー株式会社,大阪府八尾市西弓削3-58,3541032,,,,,,,,,,,,,,,,
,,,19,売掛金,売掛金,株式会社シャンソン化粧品,静岡県静岡市駿河区国吉田2-5-10,3376296,,,,,,,,,,,,,,,,
,,,20,売掛金,売掛金,株式会社アルビオン,埼玉県熊谷市船木台4-1-1,3351018,,,,,,,,,,,,,,,,
,,,21,売掛金,売掛金,株式会社白鳳堂,広島県安芸郡熊野町城之堀7-10-9,3160080,,,,,,,,,,,,,,,,
,,,22,売掛金,売掛金,株式会社ランクアップ,東京都中央区銀座3-10-7ヒューリック銀座3丁目ビル7階,3039344,,,,,,,,,,,,,,,,
,,,23,充掛湿,充掛湿,アサヌマコーポレーション株式会社,神奈川県相模原市緑区西橋本1-17-80,2879750,,,,,,,,,,,,,,,,
,,,24,売掛金,売掛金,野々川物産株式会社,愛知県名古屋市中区丸の内3-18-15メナードビル,2875840,,,,,,,,,,,,,,,,
,,,25,売掛金,売掛金,株式会社AFCーHD,静岡県静岡市駿河区豊田3-6-36,2750000,,,,,,,,,,,,,,,,
,,,26,売掛金,売掛金,株式会社フォーマット,東京都渋谷区代々木1-4-1ユニゾ代々木1丁目ビル3F,2545180,,,,,,,,,,,,,,,,
