file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,,,(株)中山鉄工所,広島市安佐南区大町東2-13-13住田ビル1F,17050000,,,,,,,,,,,,,,,,
,,,2,,,(株)技工団,山口市緑町6番13号,13090000,,,,,,,,,,,,,,,,
,,,3,,,(株)ヤマトヤ,大阪府大阪市城東区諏訪3-14-3,12854522,,,,,,,,,,,,,,,,
,,,4,,,(株)やまびこ,東京都青梅市今井3-8-3,12745481,,,,,,,,,,,,,,,,
,,,5,,,(株)ハーバーコーポレーション,鳥取県境港市清水町803番地1,11770000,,,,,,,,,,,,,,,,
,,,6,,,(株)エヌ・ピー・ケイ中国,甘日市市串戸1丁目6番15号,9202776,,,,,,,,,,,,,,,,
,,,7,,,(株)シンコウ,呉市安浦町安登西6-5-11,8212578,,,,,,,,,,,,,,,,
,,,8,,,(株)達組,広島市佐伯区美の里2-12-15-1,7396323,,,,,,,,,,,,,,,,
,,,9,,,竹本機械(株),東広島市安芸津町木谷1218番地14号,6978734,,,,,,,,,,,,,,,,
,,,10,,,(株)ファノス,山口県光市浅江6丁目18番58号,5775000,,,,,,,,,,,,,,,,
,,,11,,,ダイキンHVACソリューション中四国(株),広島市東区曙4丁目3-26,5011600,,,,,,,,,,,,,,,,
,,,12,,,(株)北谷組,広島市東区矢賀6丁目4-50,4663268,,,,,,,,,,,,,,,,
,,,13,,,広島アルミニウム工業(株),広島市西区横川町3丁目6-3,4437400,,,,,,,,,,,,,,,,
,,,14,,,(株)シンテツ,甘日市市木材港北5番20号,4320000,,,,,,,,,,,,,,,,
,,,15,,,西尾レントオール(株),山口県岩国市桂町1-4-8,4189071,,,,,,,,,,,,,,,,
,,,16,,,吉和建設(株),廿日市市吉和1718番地,3575316,,,,,,,,,,,,,,,,
,,,17,,,三菱HCキャピタル(株),福岡市博多区冷泉町4-17-4F,3410000,,,,,,,,,,,,,,,,
,,,18,,,日立建機日本(株),下関市王司川端1丁目4番56号,3332290,,,,,,,,,,,,,,,,
,,,19,,,,,3168000,,,,,,,,,,,,,,,,
,,,20,,,(有)可部組,安芸郡府中町山田4丁目14-2,3067130,,,,,,,,,,,,,,,,
,,,21,,,ケンキ119,大島郡周防大島町久賀字森久保5997-1,2739953,,,,,,,,,,,,,,,,
,,,22,,,(株)みなり,東広島市河内町下河内636,2707903,,,,,,,,,,,,,,,,
,,,23,,,(株)あき建機,広島市安佐南区川内5丁目32-10,2516406,,,,,,,,,,,,,,,,
,,,24,,,(有)エス・エス,竹原市下野町1397-3,2449700,,,,,,,,,,,,,,,,
,,,25,,,広島県警察本部,広島市中区基町9-42,2334100,,,,,,,,,,,,,,,,
,,,26,小計,小計,,,156897551,①,,,,,,,,,,,,,,,
