file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,本社売掛金,本社売掛金,信和鋼材(株),東京都大田区大森南3-22-9,1770912,,,,,,,,,,,,,,,,
,,,2,〃,〃,(株)セイキ製作所,東京都町田市旭町3-20-6,1379829,,,,,,,,,,,,,,,,
,,,3,〃,〃,(株)双和精機,神奈川県横須賀市馬堀町1-4-18,2764661,,,,,,,,,,,,,,,,
,,,4,〃,〃,多摩川ハイテック(株),青森県八戸市北インター工業団地1-3-47,508315,,,,,,,,,,,,,,,,
,,,5,〃,〃,(株)帝国機械製作所,三重県松阪市上川町3456,1682362,,,,,,,,,,,,,,,,
,,,6,〃,〃,テラル上海,上海市閔行区北橋園区北路285,6293081,,,,,,,,,,,,,,,,
,,,7,〃,〃,(株)電業社機械製作所,静岡県三島市緑町10-24,2816748,,,,,,,,,,,,,,,,
,,,8,〃,〃,東京管材(株),東京都千代田区内幸町1-3-1,829620,,,,,,,,,,,,,,,,
,,,9,〃,〃,(株)東京洗染機械製作所,山梨県山梨市東後屋敷707-1,1642508,,,,,,,,,,,,,,,,
,,,10,〃,〃,永井鍛造(株),東京都墨田区東向島5-9-1,5937597,,,,,,,,,,,,,,,,
,,,11,〃,〃,(株)中川研磨製作所,神奈川県横浜市鶴見区駒岡5-14-10,1713752,,,,,,,,,,,,,,,,
,,,12,〃,〃,(株)ナカタニ,埼玉県さいたま市浦和区岸町7-1-7,3145890,,,,,,,,,,,,,,,,
,,,13,〃,〃,(株)浪花ポンプ製作所,大阪府南河内郡美原町丹上476-1,3791389,,,,,,,,,,,,,,,,
,,,14,〃,〃,(株)奈良機械製作所,東京都大田区城南島2-5-7,515185,,,,,,,,,,,,,,,,
,,,15,〃,〃,新倉工業(株),静岡県御殿場市神場2314-6,1894221,,,,,,,,,,,,,,,,
,,,16,〃,〃,ニッコウ工業(有),神奈川県横浜市鶴見区駒岡5-21-13,3912529,,,,,,,,,,,,,,,,
,,,17,〃,〃,日本シャフト製造(株),千葉県柏市鷲野谷1027-21,9802289,,,,,,,,,,,,,,,,
,,,18,〃,〃,(有)根本製作所,神奈川県高座郡寒川町倉見1913,1125836,,,,,,,,,,,,,,,,
,,,19,〃,〃,ノボルエンジニアリング(株),埼玉県さいたま市西区西遊馬698-1,1205600,,,,,,,,,,,,,,,,
,,,20,〃,〃,(株)HIPUS,千葉県習志野市東習志野7-1-1,1352868,,,,,,,,,,,,,,,,
,,,21,〃,〃,(株)パパス,神奈川県相模原市中央区田名3312,892320,,,,,,,,,,,,,,,,
,,,22,〃,〃,彦山精機(株),千葉県印西市牧の台2-1-2,1038830,,,,,,,,,,,,,,,,
,,,23,〃,〃,(株)日立産機システム,茨城県土浦市神立町603,4337319,,,,,,,,,,,,,,,,
,,,24,〃,〃,(株)日立産機システム習志野,東京都千代田区外神田1-5-1,1697146,,,,,,,,,,,,,,,,
,,,25,〃,〃,(株)ホリキリ,千葉県八千代市上高野1827-4,6707362,,,,,,,,,,,,,,,,
,,,26,〃,〃,(株)三井E&Sマシナリー,東京都中央区築地5-6-4,2309032,,,,,,,,,,,,,,,,
,,,27,合計,合計,,,,,,,,,,,,,,,,,,,
