file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,栗原工業(株),新居浜市新田町二丁目2番52号,13636809,,,,,,,,,,,,,,,,
,,,2,,,稲見電気(株),新居浜市西原町一丁目2番28号,5868274,,,,,,,,,,,,,,,,
,,,3,,,住友電設(株),新居浜市庄内町五丁目10番55号,4626637,,,,,,,,,,,,,,,,
,,,4,,,住共エンジニアリング(株),新居浜市磯浦町16番5号,2845912,,,,,,,,,,,,,,,,
,,,5,,,スメメックエンジニアリング(株),新居浜市新田町三丁目4番23号,2458975,,,,,,,,,,,,,,,,
,,,6,,,(株)高明電工,西条市下島山甲2753-1,2120998,,,,,,,,,,,,,,,,
,,,7,,,(株)下中電機,香川県丸亀市土器町北二丁目27,1219049,,,,,,,,,,,,,,,,
,,,8,,,(有)前谷電設,四国中央市中之庄町1219-6,19195243,,,,,,,,,,,,,,,,
,,,9,,,太平電業(株),東京都千代田区神田神保町2番4号,2347831,,,,,,,,,,,,,,,,
,,,10,,,外99件,,17000354,,,,,,,,,,,,,,,,
,,,11,計,計,,,71320082,,,,,,,,,,,,,,,,
,,,12,未収入金,未収入金,矢崎総業四国販売(株),香川県高松市木太町1925番1,10397,積立金利息,,,,,,,,,,,,,,,
,,,13,,,,,1440,,,,,,,,,,,,,,,,
,,,14,計,計,,,11837,,,,,,,,,,,,,,,,
,,,15,計,計,,,71331919,,,,,,,,,,,,,,,,
