file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,西松建設(株),東京都港区虎ノ門1-20-10,138836224,,,,,,,,,,,,,,,,
,,,2,同上,同上,ShanghaiNachineryement,"24/F.,LiangyouMansion618ShangchengRd.Shanghai,Chin",49750000,,,,,,,,,,,,,,,,
,,,3,同上,同上,前田建設工業(株),大阪府大阪市中央区久太郎町2-5-3,42198410,,,,,,,,,,,,,,,,
,,,4,同上,同上,大興物産(株),東京都港区虎ノ門4-1-17神谷町プライムプレイス6F,34642319,,,,,,,,,,,,,,,,
,,,5,同上,同上,(株)クボタ建設,大阪府大阪市浪速区敷津東1-2-47,32865100,,,,,,,,,,,,,,,,
,,,6,同上,同上,(株)奥村組,大阪府大阪市阿倍野区松崎町2-2-2,22187000,,,,,,,,,,,,,,,,
,,,7,同上,同上,TERRATECLTD,"HongKongKowloonModyRD,68,4F",18017973,,,,,,,,,,,,,,,,
,,,8,同上,同上,大成建設(株),大阪府大阪市中央区南船場1-14-10,16629830,,,,,,,,,,,,,,,,
,,,9,同上,同上,青山機工(株),東京都台東区北上野2-18-4MIテラス上野,14540984,,,,,,,,,,,,,,,,
,,,10,同上,同上,佐藤工業,大阪府大阪市中央区北浜1-1-6,13620354,,,,,,,,,,,,,,,,
,,,11,同上,同上,成和リニューアルワークス(株),東京都南徳大本木1-6-1,13397170,,,,,,,,,,,,,,,,
,,,12,同上,同上,戸田建設(株),大阪府大阪市西区西本町1-13-47,8497602,,,,,,,,,,,,,,,,
,,,13,同上,同上,ChinaRailwayEngineeringEquip,HenanProvincePeople’sRepublicofChina,8236596,,,,,,,,,,,,,,,,
,,,14,同上,同上,E&CS,東京都港区港南1-8-15,7873209,,,,,,,,,,,,,,,,
,,,15,同上,同上,(株)熊谷組,東京都新宿区津久戸町2-1,6814579,,,,,,,,,,,,,,,,
,,,16,同上,同上,(株)鴻池組,大阪府大阪市中央区北久宝寺町3-6-1,5875832,,,,,,,,,,,,,,,,
,,,17,同上,同上,飛島建設(株),東京都港区港南1-8-15,5688158,,,,,,,,,,,,,,,,
,,,18,同上,同上,地中空間開発,大阪府大阪市北区堂島1-5-30,5401000,,,,,,,,,,,,,,,,
,,,19,同上,同上,テッケン興産(株),東京都文京区湯島1-6-7,4576646,,,,,,,,,,,,,,,,
,,,20,同上,同上,SHIMIZU-FUJITA-TAKENAKA-EEI,"LOT3B-4A,MINDANAOAVE,GATENO.02NRVMMC-VGCCLUBHOUSE,P",4495000,,,,,,,,,,,,,,,,
,,,21,同上,同上,カジマメカトロエンジニアリング(株),東京都港区元赤坂1-1-5,3520000,,,,,,,,,,,,,,,,
,,,22,同上,同上,"SHANGHAITIANHAOINDUSTRIALCO.,","Jing’anDistrict,Shanghai,20070,P.R.China",2060000,,,,,,,,,,,,,,,,
,,,23,同上,同上,GULERMAK,"SecondFloor,12/483,GalaxyTower,MacrobertGanj,KanpurNa",2002300,,,,,,,,,,,,,,,,
,,,24,同上,同上,キザイテクト(株),愛知県名古屋市西区堀越2-3-20,1099406,,,,,,,,,,,,,,,,
,,,25,同上,同上,(株)エスシー・マシーナリ,神奈川県横浜市瀬谷区比町25-9,1090100,,,,,,,,,,,,,,,,
,,,26,同上,同上,J.KumarInfraprojects,"VileParle(East),Mumbai400057,Maharashtra,India",920000,,,,,,,,,,,,,,,,
,,,27,合計,合計,,,,,,,,,,,,,,,,,,,
