file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,有限会社進製作所,689-3425鳥取県米子市淀江町佐陀227-1,2453616,,,,,,,,,,,,,,,,
,,,2,売掛金,売掛金,ハーバー株式会社,北海道苫小牧市新開町4-3-2,2442000,,,,,,,,,,,,,,,,
,,,3,売掛金,売掛金,サンブルームコスメ株式会社,大阪府大阪市福島区鷺洲5-2-3,2310000,,,,,,,,,,,,,,,,
,,,4,売掛金,売掛金,コスメカンパニー株式会社,東京都港区北青山3-5-17はる木ビル3F,2252052,,,,,,,,,,,,,,,,
,,,5,売掛金,売掛金,アスクル株式会社,東京都江東区豊洲3-2-3豊洲キュービックガーデン,2114666,,,,,,,,,,,,,,,,
,,,6,売掛金,売掛金,株式会社ハニック・ホワイトラボ,東京都千代田区一番町13-6-1505,2013000,,,,,,,,,,,,,,,,
,,,7,売掛金,売掛金,株式会社ダスキン,大阪府吹田市豊津町1-33,1927079,,,,,,,,,,,,,,,,
,,,8,売掛金,売掛金,株式会社ネイチャーズウェイ,愛知県名古屋市中区錦1-2-23,1853280,,,,,,,,,,,,,,,,
,,,9,売掛金,売掛金,日曹商事株式会社,東京都中央区日本橋本町3-3-6ワカ末ビル,1706602,,,,,,,,,,,,,,,,
,,,10,売掛金,売掛金,株式会社Polite,東京都中央区日本橋蛎殻町1-36-8グレインズビル2F,1629302,,,,,,,,,,,,,,,,
,,,11,売掛金,売掛金,株式会社ファンケル美健,千葉県流山市西深井1028-5,1615081,,,,,,,,,,,,,,,,
,,,12,売掛金,売掛金,株式会社トキワ,東京都北区王子1丁目9-5京徳ビル3F,1561879,,,,,,,,,,,,,,,,
,,,13,売掛金,売掛金,株式会社薬王堂,岩手県盛岡市盛岡駅西通2-9-1盛岡地域交流センター(マリオス)6階,1524032,,,,,,,,,,,,,,,,
,,,14,売掛金,売掛金,東色ピグメント株式会,栃木県宇都宮市下岡本町2420,1417570,,,,,,,,,,,,,,,,
,,,15,売掛金,売掛金,オルビス株式会社,東京都品川区平塚2-1-14,1415392,,,,,,,,,,,,,,,,
,,,16,売掛金,売掛金,松山油脂株式会社,東京都墨田区東墨田2-17-8,1411905,,,,,,,,,,,,,,,,
,,,17,売掛金,売掛金,ELCジャパン株式会社,東京都千代田区丸の内3-2-3丸の内二重橋ビルディング20階,1241143,,,,,,,,,,,,,,,,
,,,18,売掛金,売掛金,ホクレン包材株式会社,北海道札幌市中央区北四条西1丁目1番地,1126912,,,,,,,,,,,,,,,,
,,,19,売掛金,売掛金,株式会社竹宝堂,広島県安芸郡熊野町出来庭6-5-5,1126400,,,,,,,,,,,,,,,,
,,,20,売掛金,売掛金,ちふれホールディングス株式会社,埼千県川戯市芳野台2-8-59,1015168,,,,,,,,,,,,,,,,
,,,21,売掛金,売掛金,株式会社サブニード技研,106-0004東京都港区新橋2-12-16明和ビル8F,951500,,,,,,,,,,,,,,,,
,,,22,売掛金,売掛金,倉敷繊維加工株式会社,大阪府大阪市中央区久太郎町2-4-31クラボウ本社ビル,880000,,,,,,,,,,,,,,,,
,,,23,売掛金,売掛金,フィグフ株式会社,埼玉県本庄市共栄210-5,719730,,,,,,,,,,,,,,,,
,,,24,売掛金,売掛金,株式会社イヴ,東京都練馬区栄町15-4,682440,,,,,,,,,,,,,,,,
,,,25,売掛金,売掛金,資生堂ジャパン株式会社,東京都港区浜松町二丁日3番1号,635426,,,,,,,,,,,,,,,,
,,,26,売掛金,売掛金,株式会社ガモウ,東京都港区青山2-27-25ヒューリック南青山ビル5階,610302,,,,,,,,,,,,,,,,
