file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,林兼石油(株),山口県下関市大和町1-13-9,19016646,,,,,,,,,,,,,,,,
,,,2,〃,〃,(有)花石油,宜野湾市野嵩1-38-10,20169370,,,,,,,,,,,,,,,,
,,,3,〃,〃,(有)ファミリー給油所,豊見城市与根321-7,49592501,,,,,,,,,,,,,,,,
,,,4,〃,〃,街クリーン,八重瀬町字長毛222番地の1,13805646,,,,,,,,,,,,,,,,
,,,5,〃,〃,(株)丸内産業,宜野湾市我如古3-14-1,13104214,,,,,,,,,,,,,,,,
,,,6,〃,〃,(株)まるくに,名護市屋部1694-1,7364271,,,,,,,,,,,,,,,,
,,,7,〃,〃,瑞穂石油(株),西原町字小那覇1193-6,2539480,,,,,,,,,,,,,,,,
,,,8,〃,〃,(有)宮城解体,沖縄市比屋根7-15-3,1934309,,,,,,,,,,,,,,,,
,,,9,〃,〃,(株)屋部土建,名護市港2-6-5,1326887,,,,,,,,,,,,,,,,
,,,10,〃,〃,エッカ石油(株),浦添市牧港5-3-2,8159560,,,,,,,,,,,,,,,,
,,,11,〃,〃,結(株),糸満市阿波根234-1,1243049,,,,,,,,,,,,,,,,
,,,12,〃,〃,(株)リウゼン,名護市字仲尾次856,1048374,,,,,,,,,,,,,,,,
,,,13,〃,〃,(株)トリム,郡覇市宇米原1丁目26-23,1357090,,,,,,,,,,,,,,,,
,,,14,〃,〃,(有)球陽リース,沖縄市登川3266-5,1878705,,,,,,,,,,,,,,,,
,,,15,〃,〃,(株)オキセイ産業,浦慈市城間1-12-8,3424910,,,,,,,,,,,,,,,,
,,,16,〃,〃,その他,,83009454,,,,,,,,,,,,,,,,
,,,17,売掛金計,売掛金計,,,466944185,,,,,,,,,,,,,,,,
,,,18,未収入金,未収入金,(株)損害保険ジャパン,那覇市久茂地3-21-1,4403957,,,,,,,,,,,,,,,,
,,,19,〃,〃,(株)伊禮,浦添市仲間1-2-11,6240000,,,,,,,,,,,,,,,,
,,,20,〃,〃,大同火災他,,2340520,,,,,,,,,,,,,,,,
,,,21,未収入金計,未収入金計,,,12884477,,,,,,,,,,,,,,,,
,,,22,計,計,,,479928662,,,,,,,,,,,,,,,,
