file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,さくらメディカル(株),横浜市西区北幸2-12-26フェリーチェ横浜R005,2765879,,,,,,,,,,,,,,,,
,,,2,〃,〃,トワテック(株),文京区本郷2-3-7お茶の水元町ビル2階,1875974,,,,,,,,,,,,,,,,
,,,3,〃,〃,(株)フロントランナーステイパワー,東京都板橋区徳丸6-49-8,4039430,,,,,,,,,,,,,,,,
,,,4,〃,〃,松吉医科器械(株),東京都文京区湯島3-14-9湯島ビル3階,2968773,,,,,,,,,,,,,,,,
,,,5,〃,〃,村中医療器(株),東京都文京区小石川3-36-11,1620830,,,,,,,,,,,,,,,,
,,,6,〃,〃,不二光学器械(株),札幌市北区北20条西,1092520,,,,,,,,,,,,,,,,
,,,7,〃,〃,小川接骨院,いわき市内郷高坂町御殿1-2,2800000,,,,,,,,,,,,,,,,
,,,8,〃,〃,セラピ(株),大阪市北区増根崎2-2-1,2748910,,,,,,,,,,,,,,,,
,,,9,〃,〃,(株)いつき総研,大阪府東大阪市長田平4-2-26,1299020,,,,,,,,,,,,,,,,
,,,10,〃,〃,さかえ中央接骨院,新潟県三条市新堀1411-4,1430000,,,,,,,,,,,,,,,,
,,,11,〃,〃,(株)FASK,福島市森合字小松原15-18,3630000,,,,,,,,,,,,,,,,
,,,12,〃,〃,かげやま鍼灸接骨院,郡山市字名倉159-1,1190783,,,,,,,,,,,,,,,,
,,,13,〃,〃,,,1045000,,,,,,,,,,,,,,,,
,,,14,〃,〃,佐々木はりきゅうマッサージ,仙台市太白区中田4-574,1100000,,,,,,,,,,,,,,,,
,,,15,〃,〃,まさる鍼灸接骨院,西白河郡泉崎村泉崎下宿80サンシルクコーポ,4419201,,,,,,,,,,,,,,,,
,,,16,〃,〃,あおぞら接骨院,相馬市中村川沼311-1,1320000,,,,,,,,,,,,,,,,
,,,17,〃,〃,鳳整骨院,奥州市水沢北栗林78-8,1100000,,,,,,,,,,,,,,,,
,,,18,〃,〃,銀の森治療院,二本松市金色久保222-3,1111375,,,,,,,,,,,,,,,,
,,,19,〃,〃,子寅接骨院,郡山市香久地2-6-1,1888634,,,,,,,,,,,,,,,,
,,,20,〃,〃,はまかぜ整骨院,郡山市富田町前川原91,2859550,,,,,,,,,,,,,,,,
,,,21,〃,〃,(株)トータルヘルスケア,香芝市大田無3-6-1,2750000,,,,,,,,,,,,,,,,
,,,22,〃,〃,アトラグループ(株),大阪市西区立売塀4-5-7,2291057,,,,,,,,,,,,,,,,
,,,23,〃,〃,南大通2丁目接骨院,盛岡市大通2-6-11,2613000,,,,,,,,,,,,,,,,
,,,24,〃,〃,その他1283件,,147551362,,,,,,,,,,,,,,,,
,,,25,(小計),(小計),,,197511298,,,,,,,,,,,,,,,,
,,,26,計,計,,,,,,,,,,,,,,,,,,,
