file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,富士通株式会社,栃木県小山市城東3-28-1,13793178,5010,,,,,,,,,,,,,,,
,,,2,,,中野冷機株式会社,東京都港区芝浦2-15-4,5180331,5280,,,,,,,,,,,,,,,
,,,3,,,富士通アイ・ネットワークシステムズ株式会社,神奈川県川崎市中原区小杉町1-403-10F,7431346,5160,,,,,,,,,,,,,,,
,,,4,,,株式会社九州テン,長崎県佐世保市小佐々町葛籠278-18,2836859,5510,,,,,,,,,,,,,,,
,,,5,,,太陽金網株式会社,東京都品川区大崎3-6-9,7222226,6740,,,,,,,,,,,,,,,
,,,6,,,株式会社OKIメタルテック,福島県福島市笹木野字舘1番地,2654857,5390,,,,,,,,,,,,,,,
,,,7,,,理化工業株式会社,東京都太田区久が原5-16-6,8672430,5660,,,,,,,,,,,,,,,
,,,8,,,双葉電気株式会社,埼玉県さいたま市中央区本町西4-12-10,8087288,5550,,,,,,,,,,,,,,,
,,,9,,,新電元工業株式会社,東京都千代田区大手町2-2-1,1118924,5080,,,,,,,,,,,,,,,
,,,10,,,沖電気株式会社,群馬県富岡市富岡1256-1,783294,5350,,,,,,,,,,,,,,,
,,,11,,,株式会社茨城岡野機電,茨城県西茨城郡岩瀬町犬田1301-10,801845,6700,,,,,,,,,,,,,,,
,,,12,,,株式会社佐渡島テック,埼玉県さいたま市岩槻区加倉1990,1285306,6560,,,,,,,,,,,,,,,
,,,13,,,その他計,,5872187,,,,,,,,,,,,,,,,
,,,14,計,計,,,65740071,,,,,,,,,,,,,,,,
