file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,青島彩正有限公司,中国山東省青島市平度市南村鎮西南街村,31137596,,,,,,,,,,,,,,,,
,,,2,〃,〃,信發彩産(煙台)食品有限公司,中国山東省菜阻市経済技術開発区古城街西,169377944,,,,,,,,,,,,,,,,
,,,3,〃,〃,(株)エムエーパッケージング,東京都港区芝2-3-3芝二丁目大門ビルディング8階,2122999,,,,,,,,,,,,,,,,
,,,4,〃,〃,エース食品(株),香川県さぬき市長尾西1910,1322482,,,,,,,,,,,,,,,,
,,,5,〃,〃,九州ペットフード(株),福岡県糟屋郡新宮町上府北4丁目6番1号,4177132,,,,,,,,,,,,,,,,
,,,6,〃,〃,京都加工蔬菜(株),京都市下京区朱雀宝蔵町69番地,1551195,,,,,,,,,,,,,,,,
,,,7,〃,〃,共同グラビヤ印刷(株)本社,愛知県津島市埋田町5-100,1851066,,,,,,,,,,,,,,,,
,,,8,〃,〃,(株)ダイワ,兵庫県たつの市損保町松原308番地,8942240,,,,,,,,,,,,,,,,
,,,9,〃,〃,トーア産業(株),千葉県銚子市潮見町7番地9,1007116,,,,,,,,,,,,,,,,
,,,10,〃,〃,(株)トーエートレーディング,大阪府和泉市池田下町1320-1,1327797,,,,,,,,,,,,,,,,
,,,11,〃,〃,(株)ニッキーフーズ富田林工場,富田林市中野町東2-5-39,6828478,,,,,,,,,,,,,,,,
,,,12,〃,〃,橋詰食品工業(有),兵庫県明石市二見町東二見807-4,1360838,,,,,,,,,,,,,,,,
,,,13,〃,〃,(株)パレート,大阪市西区北堀江1-6-24Y'sピアアクセス心斎橋6F,2678638,,,,,,,,,,,,,,,,
,,,14,〃,〃,(株)マルカン,大阪市淀川区西中島7丁目1-26オリエンタル新大阪ピル12F,6437988,,,,,,,,,,,,,,,,
,,,15,〃,〃,(株)丸藤(生産部),岐阜県可児市二野2293,1895916,,,,,,,,,,,,,,,,
,,,16,〃,〃,(有)ミズホ産業,大阪府門真市深田町20番8号,5952320,,,,,,,,,,,,,,,,
,,,17,〃,〃,山都産業(株),京都府宇冶市大久保町旦椋87-4,3622428,,,,,,,,,,,,,,,,
,,,18,〃,〃,(株)わんわん,大阪市淀川区西中島6-8-8,4792195,,,,,,,,,,,,,,,,
,,,19,〃,〃,(株)トーエートレーディング(中国),大阪府和泉市池田下町1320-1,1020924,,,,,,,,,,,,,,,,
,,,20,〃,〃,(株)トーコン,大阪府大阪市北区大淀南1-11-5IDビル5F,5283817,,,,,,,,,,,,,,,,
,,,21,〃,〃,ハナマルキ(株)大利根工場(中国,群馬県邑楽郡大泉町吉田1216,8803057,,,,,,,,,,,,,,,,
,,,22,〃,〃,ひかりグローバルサプライ(株)(中国,長野県諏訪郡下諏訪町4848-1,2045622,,,,,,,,,,,,,,,,
,,,23,〃,〃,前田海産(株)(中国),山口県下関市彦島西山町4-13-33,2252519,,,,,,,,,,,,,,,,
,,,24,〃,〃,"SEBUMFOODSCo.,LTD","韓国28-34,Nohggongdanji1-gi1,Daepo-dongSokcho-si,G",3423782,,,,,,,,,,,,,,,,
