file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,東京リスマチック(株),東京都板橋区舟渡4-4-27,39512478,,,,,,,,,,,,,,,,
,,,2,同上,同上,山一加工紙(株),静岡県沼津市一本松122-2,11670786,,,,,,,,,,,,,,,,
,,,3,同上,同上,(株)帆風,東京都新宿区下宮比町2-29NKビル,9410320,,,,,,,,,,,,,,,,
,,,4,同上,同上,(株)東邦,東京都大田区中央3-7-303,2929080,,,,,,,,,,,,,,,,
,,,5,同上,同上,富沢印刷(株),東京都荒川区南千住3-4-4,2689841,,,,,,,,,,,,,,,,
,,,6,同上,同上,(株)ファーレ,東京都荒川区西尾久4-27-6,2391246,,,,,,,,,,,,,,,,
,,,7,同上,同上,(株)深山,東京都台東区元浅草1-1-3,2387377,,,,,,,,,,,,,,,,
,,,8,同上,同上,(株)アドクリ工イツ,東京都渋谷区渋谷3-2-3帝都青山ビル1FR,1689820,,,,,,,,,,,,,,,,
,,,9,同上,同上,(株)新英,東京都文京区小石川3-38-13,1411190,,,,,,,,,,,,,,,,
,,,10,同上,同上,(有)近野製袋,東京都荒川区西日暮里2-47-1,1346400,,,,,,,,,,,,,,,,
,,,11,同上,同上,カワセ印刷(株),東京都荒川区荒川8-23-16,1283150,,,,,,,,,,,,,,,,
,,,12,同上,同上,(株)サンエープリント,東京都荒川区南千住3-10-17,1268539,,,,,,,,,,,,,,,,
,,,13,同上,同上,(株)キジマ,東京都足立区西新井4-16-3,1212343,,,,,,,,,,,,,,,,
,,,14,同上,同上,(株)鈴木加工所,東京都荒川区東尾久3-2-17,1114960,,,,,,,,,,,,,,,,
,,,15,同上,同上,(株)HIRASAWA,東京都文京区関口1町目36-1,1100000,,,,,,,,,,,,,,,,
,,,16,同上,同上,(株)ugo,東京都新宿区下宮比町2-29,1086910,,,,,,,,,,,,,,,,
,,,17,同上,同上,望月印刷(株),東京都台東区浅草橋5-7-10,1015267,,,,,,,,,,,,,,,,
,,,18,同上,同上,(株)技秀堂,東京都荒川区西日暮里2-36-15,1004300,,,,,,,,,,,,,,,,
,,,19,同上,同上,(株)ヤジマ,東京都葛飾区奥戸1-18-5,994598,,,,,,,,,,,,,,,,
,,,20,同上,同上,第一紙工(株),東京都千代田区外神田3丁目8-16,988460,,,,,,,,,,,,,,,,
,,,21,同上,同上,(有)サンファイル,東京都墨田区横川2-20-3清水ビル,961015,,,,,,,,,,,,,,,,
,,,22,同上,同上,クレアテック(株),東京都新宿区下宮比町2-29,789250,,,,,,,,,,,,,,,,
,,,23,同上,同上,十一房印刷工業(株),東京都墨田区菊川3-11-6,762300,,,,,,,,,,,,,,,,
,,,24,同上,同上,(株)和香,東京都足立区弘道2丁目27番6号,754600,,,,,,,,,,,,,,,,
,,,25,同上,同上,(有)明商ナガイ,東京都東久留米市中央町4-1-27,753500,,,,,,,,,,,,,,,,
,,,26,同上,同上,(株)工ーブイシー,東京都中央区東日本橋2-5-9,616000,,,,,,,,,,,,,,,,
,,,27,合計,合計,,,,,,,,,,,,,,,,,,,
