ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,121753,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,121753,202507,荷主貸,荷主貸,,(株)岸クレーン工業,(株)岸クレーン工業,福岡県飯塚市柳橋宇宝来515-1,福岡県飯塚市柳橋宇宝来515-1,,,110000,110000,,,,
,,3,000,121753,202507,同上,同上,,(株)仲合,(株)仲合,山口県柳井市南町6-14-3,山口県柳井市南町6-14-3,,,57200,57200,,,,
,,4,000,121753,202507,同上,同上,,MKプランテック(株),MKプランテック(株),大分県大分市三佐979-1,大分県大分市三佐979-1,,,116160,116160,,,,
,,5,000,121753,202507,同上,同上,,(株)吉村,(株)吉村,山口県宇部市川上下面井手1070番地,山口県宇部市川上下面井手1070番地,,,52800,52800,,,,
,,6,000,121753,202507,同上,同上,,太平電業(株)中国支店,太平電業(株)中国支店,広島県広島市南区段原南1-3-53広島イーストビル10F,広島県広島市南区段原南1-3-53広島イーストビル10F,,,2717000,2717000,,,,
,,7,000,121753,202507,同上,同上,,(有)上瀬組,(有)上瀬組,広島県東広島市西条町御薗宇66889,広島県東広島市西条町御薗宇66889,,,357500,357500,,,,
,,8,000,121753,202507,同上,同上,,(株)福山重機,(株)福山重機,広島県福山市新涯町2-16-28,広島県福山市新涯町2-16-28,,,61600,61600,,,,
,,9,000,121753,202507,同上,同上,,若戸電設(株),若戸電設(株),福岡県北九州市戸畑区千防2-6-3,福岡県北九州市戸畑区千防2-6-3,,,57200,57200,,,,
,,10,000,121753,202507,同上,同上,,(有)三勝工業所,(有)三勝工業所,岡山県倉敷市松江1-16-12,岡山県倉敷市松江1-16-12,,,114400,114400,,,,
,,11,000,121753,202507,同上,同上,,新虎興産(株),新虎興産(株),大阪府大阪市西区立売堀5-5-21,大阪府大阪市西区立売堀5-5-21,,,2636700,2636700,,,,
,,12,000,121753,202507,同上,同上,,(株)ケイジィユー,(株)ケイジィユー,岡山県岡山市南区当新田370-1,岡山県岡山市南区当新田370-1,,,598400,598400,,,,
,,13,000,121753,202507,同上,同上,,(有)川本工業,(有)川本工業,山口県宇部市末信34番地,山口県宇部市末信34番地,,,26400,26400,,,,
,,14,000,121753,202507,同上,同上,,崔本産業(有),崔本産業(有),大分県日田市大字渡里字後の迫373-2,大分県日田市大字渡里字後の迫373-2,,,217360,217360,,,,
,,15,000,121753,202507,同上,同上,,(株)河本土木建設,(株)河本土木建設,山口県熊毛郡上関町室津519-3,山口県熊毛郡上関町室津519-3,,,28600,28600,,,,
,,16,000,121753,202507,同上,同上,,森岡重機興業(株),森岡重機興業(株),大阪府堺市堺区三宝町5-281-7,大阪府堺市堺区三宝町5-281-7,,,52800,52800,,,,
,,17,000,121753,202507,同上,同上,,マコトロジテック(株),マコトロジテック(株),福岡県北九州市門司区新門司北1-5-8,福岡県北九州市門司区新門司北1-5-8,,,58300,58300,,,,
,,18,000,121753,202507,同上,同上,,(有)加藤クレーン,(有)加藤クレーン,福岡県鞍手郡鞍手町木月3054-1,福岡県鞍手郡鞍手町木月3054-1,,,57200,57200,,,,
,,19,000,121753,202507,同上,同上,,稲穂クレーン,稲穂クレーン,福岡県久留米市荒木町荒木1519-11,福岡県久留米市荒木町荒木1519-11,,,110000,110000,,,,
,,20,000,121753,202507,同上,同上,,(株)プランニングキタムラ,(株)プランニングキタムラ,山口県岩国市今津町4-1-17,山口県岩国市今津町4-1-17,,,23650,23650,,,,
,,21,000,121753,202507,同上,同上,,(株)中部プラントサービス,(株)中部プラントサービス,愛知県名古屋市熱田区五本松町11-22,愛知県名古屋市熱田区五本松町11-22,,,61600,61600,,,,
,,22,000,121753,202507,同上,同上,,河津クレーン技巧,河津クレーン技巧,福岡県福岡市博多区立花寺1-1092,福岡県福岡市博多区立花寺1-1092,,,57200,57200,,,,
,,23,000,121753,202507,同上,同上,,三和テック(株),三和テック(株),山口県防府市栄町1丁目2番10号,山口県防府市栄町1丁目2番10号,,,118800,118800,,,,
,,24,000,121753,202507,同上,同上,,(株)YSサポート,(株)YSサポート,大阪府堺市南区桃山台3-9-23,大阪府堺市南区桃山台3-9-23,,,7085188,7085188,,,,
,,25,000,121753,202507,同上,同上,,(株)川畑建設,(株)川畑建設,山口県光市小周防1523-1,山口県光市小周防1523-1,,,132000,132000,,,,
,,26,000,121753,202507,同上,同上,,(株)二シオ,(株)二シオ,福岡県古賀市新原471-1,福岡県古賀市新原471-1,,,61600,61600,,,,
,,27,000,121753,202507,同上,同上,,(株)新宮レッカー,(株)新宮レッカー,兵庫県たつの市新宮町下野580-3,兵庫県たつの市新宮町下野580-3,,,165000,165000,,,,
,,28,000,121753,202507,合計,合計,,,,,,,,,,,,,
