file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,荷主貸,荷主貸,(株)岸クレーン工業,福岡県飯塚市柳橋宇宝来515-1,110000,,,,,,,,,,,,,,,,
,,,2,同上,同上,(株)仲合,山口県柳井市南町6-14-3,57200,,,,,,,,,,,,,,,,
,,,3,同上,同上,MKプランテック(株),大分県大分市三佐979-1,116160,,,,,,,,,,,,,,,,
,,,4,同上,同上,(株)吉村,山口県宇部市川上下面井手1070番地,52800,,,,,,,,,,,,,,,,
,,,5,同上,同上,太平電業(株)中国支店,広島県広島市南区段原南1-3-53広島イーストビル10F,2717000,,,,,,,,,,,,,,,,
,,,6,同上,同上,(有)上瀬組,広島県東広島市西条町御薗宇66889,357500,,,,,,,,,,,,,,,,
,,,7,同上,同上,(株)福山重機,広島県福山市新涯町2-16-28,61600,,,,,,,,,,,,,,,,
,,,8,同上,同上,若戸電設(株),福岡県北九州市戸畑区千防2-6-3,57200,,,,,,,,,,,,,,,,
,,,9,同上,同上,(有)三勝工業所,岡山県倉敷市松江1-16-12,114400,,,,,,,,,,,,,,,,
,,,10,同上,同上,新虎興産(株),大阪府大阪市西区立売堀5-5-21,2636700,,,,,,,,,,,,,,,,
,,,11,同上,同上,(株)ケイジィユー,岡山県岡山市南区当新田370-1,598400,,,,,,,,,,,,,,,,
,,,12,同上,同上,(有)川本工業,山口県宇部市末信34番地,26400,,,,,,,,,,,,,,,,
,,,13,同上,同上,崔本産業(有),大分県日田市大字渡里字後の迫373-2,217360,,,,,,,,,,,,,,,,
,,,14,同上,同上,(株)河本土木建設,山口県熊毛郡上関町室津519-3,28600,,,,,,,,,,,,,,,,
,,,15,同上,同上,森岡重機興業(株),大阪府堺市堺区三宝町5-281-7,52800,,,,,,,,,,,,,,,,
,,,16,同上,同上,マコトロジテック(株),福岡県北九州市門司区新門司北1-5-8,58300,,,,,,,,,,,,,,,,
,,,17,同上,同上,(有)加藤クレーン,福岡県鞍手郡鞍手町木月3054-1,57200,,,,,,,,,,,,,,,,
,,,18,同上,同上,稲穂クレーン,福岡県久留米市荒木町荒木1519-11,110000,,,,,,,,,,,,,,,,
,,,19,同上,同上,(株)プランニングキタムラ,山口県岩国市今津町4-1-17,23650,,,,,,,,,,,,,,,,
,,,20,同上,同上,(株)中部プラントサービス,愛知県名古屋市熱田区五本松町11-22,61600,,,,,,,,,,,,,,,,
,,,21,同上,同上,河津クレーン技巧,福岡県福岡市博多区立花寺1-1092,57200,,,,,,,,,,,,,,,,
,,,22,同上,同上,三和テック(株),山口県防府市栄町1丁目2番10号,118800,,,,,,,,,,,,,,,,
,,,23,同上,同上,(株)YSサポート,大阪府堺市南区桃山台3-9-23,7085188,,,,,,,,,,,,,,,,
,,,24,同上,同上,(株)川畑建設,山口県光市小周防1523-1,132000,,,,,,,,,,,,,,,,
,,,25,同上,同上,(株)二シオ,福岡県古賀市新原471-1,61600,,,,,,,,,,,,,,,,
,,,26,同上,同上,(株)新宮レッカー,兵庫県たつの市新宮町下野580-3,165000,,,,,,,,,,,,,,,,
,,,27,合計,合計,,,,,,,,,,,,,,,,,,,
