file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,計,計,,,131060759,,,,,,,,,,,,,,,,
,,,2,売掛金東北支店,売掛金東北支店,東洋産業(株),宮城県仙台市若林区大和町1-17-15,2359215,,,,,,,,,,,,,,,,
,,,3,〃,〃,イオンディライト(株)東北支店,宮城県仙台市宮城野区榴岡3-4-1アゼリアヒルズ3F,1967762,,,,,,,,,,,,,,,,
,,,4,〃,〃,(株)三越仙台,宮城県仙台市青葉区一番町4-8-15,1006467,,,,,,,,,,,,,,,,
,,,5,〃,〃,エム・シー・ヘルスケア(株),宮城県仙台市若林区卸町東2-8-30,689417,,,,,,,,,,,,,,,,
,,,6,〃,〃,陽光ビルサービス(株),宮城県仙台市青葉区上杉2-3-7K2小田急ビル5F,671383,,,,,,,,,,,,,,,,
,,,7,〃,〃,東北労災病院,宮城県仙台市青葉区台原4-3-21,657658,,,,,,,,,,,,,,,,
,,,8,〃,〃,(株)パン・パシフィック・インターナショナルホールディング,東京都江戸川区北葛西4-14-1葛西オフィス,548372,,,,,,,,,,,,,,,,
,,,9,〃,〃,イオンディライト(株),大阪府大阪市中央区南船場2-3-2南船場ハートビル6F,516667,,,,,,,,,,,,,,,,
,,,10,〃,〃,その他,,5397579,,,,,,,,,,,,,,,,
,,,11,計,計,,,13814520,,,,,,,,,,,,,,,,
,,,12,売掛金中部支店,売掛金中部支店,(株)パン・パシフィック・インターナショナルホールディング,東京都江戸川区北葛西4-14-1,3346871,,,,,,,,,,,,,,,,
,,,13,〃,〃,(株)名古屋三越,愛知県名古屋市中区栄3-5-1,2315570,,,,,,,,,,,,,,,,
,,,14,〃,〃,イオンディライト(株)東海支社,名古屋市中村区名駅5-25-1愛三ビル3F,1976831,,,,,,,,,,,,,,,,
,,,15,〃,〃,(株)エスケーエムクリーン事業部,愛知県刈谷市熊野町3-3-9,1697127,,,,,,,,,,,,,,,,
,,,16,〃,〃,スズキ(株),静岡県浜松市南区高塚町300,979110,,,,,,,,,,,,,,,,
,,,17,〃,〃,MHIファシリティサービス(株),愛知県名古屋市港区大江町6-16,975216,,,,,,,,,,,,,,,,
,,,18,〃,〃,(株)大丸松坂屋名古屋本店,名古屋市中区栄3-16-1,969100,,,,,,,,,,,,,,,,
,,,19,〃,〃,ハヤックス(株)本社,岐阜県岐阜市長森細畑427-4,858792,,,,,,,,,,,,,,,,
,,,20,〃,〃,イオンディライト(株)静岡支店浜松営業サイトイ,静岡県浜松市中区相生町16-121F,854414,,,,,,,,,,,,,,,,
,,,21,〃,〃,,,786529,,,,,,,,,,,,,,,,
,,,22,〃,〃,イオンディライト(株)東海支社三重支店,三重県津市桜橋2-34-1ロイヤルブライベートマンション1F,781838,,,,,,,,,,,,,,,,
