ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,875829,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,875829,202507,計,計,,,,,,,,69841808,69841808,,,,
,,3,000,875829,202507,未払金,未払金,,ジェーシービーカード(株),ジェーシービーカード(株),東京都台東区台東4-29-12,東京都台東区台東4-29-12,,,896713,896713,経費支払,経費支払,,
,,4,000,875829,202507,同上,同上,,ハロージャパン東京,ハロージャパン東京,東京都足立区鹿浜8-27-4,東京都足立区鹿浜8-27-4,,,76800,76800,従業員弁当代,従業員弁当代,,
,,5,000,875829,202507,同上,同上,,永井機械(株),永井機械(株),東京都江東区住吉2-4-5,東京都江東区住吉2-4-5,,,31900,31900,修繕費,修繕費,,
,,6,000,875829,202507,同上,同上,,(株)大塚商会,(株)大塚商会,東京都豊島区南大塚2-33-5,東京都豊島区南大塚2-33-5,,,30315,30315,消耗品費,消耗品費,,
,,7,000,875829,202507,同上,同上,,(株)イチネン,(株)イチネン,大阪府大阪市淀川区西中島4-10-6,大阪府大阪市淀川区西中島4-10-6,,,29835,29835,ガリリン代,ガリリン代,,
,,8,000,875829,202507,同上,同上,,三井住友カード,三井住友カード,大阪府大阪市中央区今橋4-5-15,大阪府大阪市中央区今橋4-5-15,,,1900,1900,高速代,高速代,,
,,9,000,875829,202507,計,計,,,,,,,,1067463,1067463,,,,
,,10,000,875829,202507,未払費用,未払費用,,荒川年金事務所,荒川年金事務所,,,,,4190995,4190995,社会保険料,社会保険料,,
,,11,000,875829,202507,同上,同上,,従業員外,従業員外,,,,,4188687,4188687,締後給与,締後給与,,
,,12,000,875829,202507,同上,同上,,北区立授産場外,北区立授産場外,東京都北区王子2丁目19-20外,東京都北区王子2丁目19-20外,,,202564,202564,締後外注費,締後外注費,,
,,13,000,875829,202507,計,計,,,,,,,,8582246,8582246,,,,
,,14,000,875829,202507,合計,合計,,,,,,,,,,,,,
