file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,,,中国レミテック(株),広島県庄原市是松町20番地5,2456652,,,,,,,,,,,,,,,,
,,,2,,,勝井建設(株),山口県岩国市通津2396,2398000,,,,,,,,,,,,,,,,
,,,3,,,(株)イーアールイー,広島県広島市安佐北区口田南5-12-22,2336147,,,,,,,,,,,,,,,,
,,,4,,,コマツカスタマーサポート(株),東京都港区白金1丁目17-3,2303856,,,,,,,,,,,,,,,,
,,,5,,,日本キャタピラー合同会社広島営業所,広島県広島市南区出島3丁目1番8号,2296346,,,,,,,,,,,,,,,,
,,,6,,,美建工業(株),三次市上川立町1861-1,2285813,,,,,,,,,,,,,,,,
,,,7,,,デンヨー興産(株),滋賀県湖南市大池町5,2283665,,,,,,,,,,,,,,,,
,,,8,,,(有)バケット屋,防府市大字奈美96番地の1,2033484,,,,,,,,,,,,,,,,
,,,9,,,(株)中四国クボタ,岡山県岡山市東区宍甘275,2016285,,,,,,,,,,,,,,,,
,,,10,,,(株)北谷組,広島市東区矢賀6丁目4-50,1928344,,,,,,,,,,,,,,,,
,,,11,,,日立建機日本(株),下松市葉山1丁目819-16,1821667,,,,,,,,,,,,,,,,
,,,12,,,(株)HIROSHI,広島県広島市佐伯区千同一丁目27-16,1775895,,,,,,,,,,,,,,,,
,,,13,,,コベルコ建機日本(株),広島市安佐北区安佐町久地6-2,1683890,,,,,,,,,,,,,,,,
,,,14,,,(株)大建産業,広島県広島市東区福田1丁目831-1,1639143,,,,,,,,,,,,,,,,
,,,15,,,三共リース(株),大阪市北区梅田1-11-4-17F,1627076,,,,,,,,,,,,,,,,
,,,16,,,日本マーツ(株),広島県呉市阿賀南1丁目8-37,1518206,,,,,,,,,,,,,,,,
,,,17,,,(株)横山電興,広島市安佐南区伴東2丁目30-7,1484747,,,,,,,,,,,,,,,,
,,,18,,,(株)カナモト,広島県広島市安佐南区伴南2丁目5番10-31,1455284,,,,,,,,,,,,,,,,
,,,19,,,三興建設(株),広島県広島市安佐北区安佐町久地563-7,1447215,,,,,,,,,,,,,,,,
,,,20,,,(株)丸三機工,広島県東広島市黒瀬町字津江1829-1,1432271,,,,,,,,,,,,,,,,
,,,21,,,(株)カンショウ,広島県広島市安佐南区安東2丁目8-11-601,1326231,,,,,,,,,,,,,,,,
,,,22,,,日立建設(株),山口県宇部市大字善和591-3,1320000,,,,,,,,,,,,,,,,
,,,23,,,公益財団法人広島県地域保健医療推進機械,広島県広島市南区皆実町1丁目6-29,1320000,,,,,,,,,,,,,,,,
,,,24,,,(株)シンショー,広島市西区商エセンター4丁目10-16,1299989,,,,,,,,,,,,,,,,
,,,25,,,児玉建設(株),神石郡神石高原町小畠,1267200,,,,,,,,,,,,,,,,
,,,26,小計,小計,,,4475740612,②,,,,,,,,,,,,,,,
