ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,560655,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,560655,202507,売掛金,売掛金,,河北鋼材産業(株),河北鋼材産業(株),仙台市若林区卸町東5丁目2-10,仙台市若林区卸町東5丁目2-10,,,"1,450,691","1,450,691",売上代,売上代,,
,,3,000,560655,202507,〃,〃,,(株)関電工,(株)関電工,仙台市青葉区一番町4丁目6-1,仙台市青葉区一番町4丁目6-1,,,"3,608,002","3,608,002",売上代,売上代,,
,,4,000,560655,202507,〃,〃,,(株)関電工福島本部,(株)関電工福島本部,楢葉町大字井出宇浄光西15-2,楢葉町大字井出宇浄光西15-2,,,"49,500","49,500",売上代,売上代,,
,,5,000,560655,202507,〃,〃,,(株)弘電社,(株)弘電社,仙台市青葉区本町1丁目2-20,仙台市青葉区本町1丁目2-20,,,"2,158,200","2,158,200",売上代,売上代,,
,,6,000,560655,202507,〃,〃,,高洋電機(株),高洋電機(株),山形市長苗代55,山形市長苗代55,,,"284,570","284,570",売上代,売上代,,
,,7,000,560655,202507,〃,〃,,菅野産業(株),菅野産業(株),仙台市若林区志波町18-21,仙台市若林区志波町18-21,,,"40,590","40,590",売上代,売上代,,
,,8,000,560655,202507,〃,〃,,ウィングエンジニア(株),ウィングエンジニア(株),仙台市太白区富沢3-28-30,仙台市太白区富沢3-28-30,,,"305,470","305,470",売上代,売上代,,
,,9,000,560655,202507,〃,〃,,北日本電材(株),北日本電材(株),仙台市若林区卸町3丁目3-3,仙台市若林区卸町3丁目3-3,,,"245,520","245,520",売上代,売上代,,
,,10,000,560655,202507,〃,〃,,(株)エスエスピー,(株)エスエスピー,仙台市泉区七北田宇大沢相の沢2-31,仙台市泉区七北田宇大沢相の沢2-31,,,"228,250","228,250",売上代,売上代,,
,,11,000,560655,202507,〃,〃,,アサヒアレックス東日本(株),アサヒアレックス東日本(株),仙台市太白区長町南4丁目11-18,仙台市太白区長町南4丁目11-18,,,"55,500","55,500",売上代,売上代,,
,,12,000,560655,202507,〃,〃,,(株)エムアールロック,(株)エムアールロック,仙台市泉区南光台3-24-33,仙台市泉区南光台3-24-33,,,"2,475","2,475",売上代,売上代,,
,,13,000,560655,202507,〃,〃,,(有)共同防災設備,(有)共同防災設備,仙台市宮城野区岩切字稲荷103-1,仙台市宮城野区岩切字稲荷103-1,,,"113,300","113,300",売上代,売上代,,
,,14,000,560655,202507,〃,〃,,(株)青葉機械工事,(株)青葉機械工事,岩沼市下野郷字出雲屋敷33-1,岩沼市下野郷字出雲屋敷33-1,,,"118,800","118,800",売上代,売上代,,
,,15,000,560655,202507,〃,〃,,(有)河北シャーリング,(有)河北シャーリング,六丁の目元町4-11,六丁の目元町4-11,,,"51,150","51,150",売上代,売上代,,
,,16,000,560655,202507,〃,〃,,(有)小高通信,(有)小高通信,仙台市若林区六丁の目中町30-20,仙台市若林区六丁の目中町30-20,,,"91,960","91,960",売上代,売上代,,
,,17,000,560655,202507,〃,〃,,アイリスネット(株),アイリスネット(株),仙台市青葉区五橋2-12-1,仙台市青葉区五橋2-12-1,,,"51,150","51,150",売上代,売上代,,
,,18,000,560655,202507,〃,〃,,(株)エディソン,(株)エディソン,仙台市宮城野区宮千代1-18-1,仙台市宮城野区宮千代1-18-1,,,"123,200","123,200",売上代,売上代,,
,,19,000,560655,202507,〃,〃,,(株)JVCケンウッド・公共産業システム,(株)JVCケンウッド・公共産業システム,仙台市若林区卸町3丁目5-19,仙台市若林区卸町3丁目5-19,,,"823,680","823,680",売上代,売上代,,
,,20,000,560655,202507,〃,〃,,スチール搬送(株),スチール搬送(株),仙台市青葉区中江1丁目16-16,仙台市青葉区中江1丁目16-16,,,"1,554,410","1,554,410",売上代,売上代,,
,,21,000,560655,202507,〃,〃,,(株)ティーエスピー東北,(株)ティーエスピー東北,岩手県滝沢市大釜字外館116-1,岩手県滝沢市大釜字外館116-1,,,"37,950","37,950",売上代,売上代,,
,,22,000,560655,202507,〃,〃,,(株)TTK,(株)TTK,仙台市若林区新寺1丁目2-23,仙台市若林区新寺1丁目2-23,,,"879,164","879,164",売上代,売上代,,
,,23,000,560655,202507,〃,〃,,(株)TKテクノサービス,(株)TKテクノサービス,東京都千代田区丸の内3丁目2-3,東京都千代田区丸の内3丁目2-3,,,"29,470","29,470",売上代,売上代,,
,,24,000,560655,202507,〃,〃,,資材リンコム(株),資材リンコム(株),仙台市青葉区上愛子字松原47-9,仙台市青葉区上愛子字松原47-9,,,"551,980","551,980",売上代,売上代,,
,,25,000,560655,202507,〃,〃,,東光電気工事(株),東光電気工事(株),仙台市青葉区上杉6丁目2-23,仙台市青葉区上杉6丁目2-23,,,"156,120","156,120",売上代,売上代,,
,,26,000,560655,202507,〃,〃,,東北電化工業(株),東北電化工業(株),仙台市青葉区落合1丁目14-31,仙台市青葉区落合1丁目14-31,,,"253,550","253,550",売上代,売上代,,
,,27,000,560655,202507,〃,〃,,東洋電設ES(株),東洋電設ES(株),仙台市太白区西の平1丁目1-25,仙台市太白区西の平1丁目1-25,,,"111,485","111,485",売上代,売上代,,
,,28,000,560655,202507,計,計,,,,,,,,,,,,,
