file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,本社売掛金,本社売掛金,有坂弁栓工業(株),東京都大田区西六郷4-7-7,503800,,,,,,,,,,,,,,,,
,,,2,〃,〃,(有)池上精工所,東京都大田区西六郷2-14-9,1117787,,,,,,,,,,,,,,,,
,,,3,〃,〃,(株)石野製作所,兵庫県加西市尾崎町325,1792495,,,,,,,,,,,,,,,,
,,,4,〃,〃,(株)和泉製作所,東京都塁田区墨田1-18-4,645637,,,,,,,,,,,,,,,,
,,,5,〃,〃,(株)岩間電機製作所,愛知県名古屋市中川区福島3-16-5,6372333,,,,,,,,,,,,,,,,
,,,6,〃,〃,(有)梅津製作所,東京都葛飾区西水元2-9-6,1845611,,,,,,,,,,,,,,,,
,,,7,〃,〃,(有)宇井製作所,神奈川県川崎市川崎区小田4-2-1,541519,,,,,,,,,,,,,,,,
,,,8,〃,〃,ウメトク(株)東海支店,静岡県掛川市杉谷南2-18-1,5881282,,,,,,,,,,,,,,,,
,,,9,〃,〃,ウメトク(株)名古屋,愛知県豊田市畝部西町国江57,620565,,,,,,,,,,,,,,,,
,,,10,〃,〃,永和工業(株),東京都港区芝3-30-1,608270,,,,,,,,,,,,,,,,
,,,11,〃,〃,(株)荏原製作所,東京都大田区羽田旭町六郷2-18-1,13756126,,,,,,,,,,,,,,,,
,,,12,〃,〃,,,1286905,,,,,,,,,,,,,,,,
,,,13,〃,〃,(株)エムワイエンジニアリング,新潟県燕市吉田下中野1447-4,506897,,,,,,,,,,,,,,,,
,,,14,〃,〃,岡田工業(株),愛知県名古屋市南区塩屋町2-1,1675291,,,,,,,,,,,,,,,,
,,,15,〃,〃,KAWAMOTO|GEC(株),愛知県名古屋市中区大須4-11-39,1080849,,,,,,,,,,,,,,,,
,,,16,〃,〃,(株)九州コガネイ,宮崎県都城市高木町7111-4,1550588,,,,,,,,,,,,,,,,
,,,17,〃,〃,(株)極東精機製作所,東京都大田区南蒲田2-19-4,658350,,,,,,,,,,,,,,,,
,,,18,〃,〃,(株)共立電機製作所,神奈川県川崎市中原区宮内1-26-12,2074776,,,,,,,,,,,,,,,,
,,,19,〃,〃,(株)景泉機器,神奈川県横浜市金沢区福浦1-4-4,3783501,,,,,,,,,,,,,,,,
,,,20,〃,〃,(株)小林製作所,埼玉県狭山市堀兼1405,735220,,,,,,,,,,,,,,,,
,,,21,〃,〃,(株)佐々木鉄工所,神奈川県横浜市中区かもめ町28,2816385,,,,,,,,,,,,,,,,
,,,22,〃,〃,(株)真田,神奈川県藤沢市大庭8200,1112642,,,,,,,,,,,,,,,,
,,,23,〃,〃,サンアルファー(株),千葉県白井市名内342-3,2341460,,,,,,,,,,,,,,,,
,,,24,〃,〃,サンコーエンジニアリンク(株),神奈川県横浜市戸塚区俣野町534-1,627407,,,,,,,,,,,,,,,,
,,,25,〃,〃,三相電機(株),兵庫県姫路市青山北1-1-1,3066957,,,,,,,,,,,,,,,,
,,,26,〃,〃,(株)三陽機械製作所,東京都大田区千鳥町2-37-17,1014911,,,,,,,,,,,,,,,,
,,,27,合計,合計,,,,,,,,,,,,,,,,,,,
