file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,北越パレット(株),大阪市西区立売堀1-2-12,20634724,,,,,,,,,,,,,,,,
,,,2,同上,同上,丸井産業(株)物流センター,広島市安佐北区安佐町飯室6862-10,16148457,,,,,,,,,,,,,,,,
,,,3,同上,同上,(株)熊平製作所千代田工場,山県郡北広島町新郷3,14264338,,,,,,,,,,,,,,,,
,,,4,同上,同上,(株)やまびこ,青梅市末広町1-7-2,10008204,,,,,,,,,,,,,,,,
,,,5,同上,同上,(株)ナガス,尼崎市長洲本通2-9-48,7483412,,,,,,,,,,,,,,,,
,,,6,同上,同上,三慶商事(有),呉市広名田1-3-1,7261430,,,,,,,,,,,,,,,,
,,,7,同上,同上,寿木材,滋賀県大津市秋葉台8-10,6302472,,,,,,,,,,,,,,,,
,,,8,同上,同上,(株)ツナシマ,倉敷市笹沖362-52,5982768,,,,,,,,,,,,,,,,
,,,9,同上,同上,(株)ウシオ,神戸市兵庫区兵庫町2-3-27,5285499,,,,,,,,,,,,,,,,
,,,10,同上,同上,山下包装(株),神戸市兵庫区本町2-2-16,3873925,,,,,,,,,,,,,,,,
,,,11,同上,同上,平松エンタープライズ(株),岡山市大内田760-1,3731068,,,,,,,,,,,,,,,,
,,,12,同上,同上,(株)原田製材,益田市高津7-6-1,3637172,,,,,,,,,,,,,,,,
,,,13,同上,同上,ヒロホー(株)広島営業所,甘日市市玖島3632,2911700,,,,,,,,,,,,,,,,
,,,14,同上,同上,日東粉化工業(株),庄原市東城町川東178,2782890,,,,,,,,,,,,,,,,
,,,15,同上,同上,(株)山口製作所,安芸高田市向原町戸島2489,2706440,,,,,,,,,,,,,,,,
,,,16,同上,同上,(株)大村製材所,姫路市網干区新在家1305,2613600,,,,,,,,,,,,,,,,
,,,17,同上,同上,小林建設(株),庄原市東本町4-1-1,2369686,,,,,,,,,,,,,,,,
,,,18,同上,同上,TeamWorksLLC,尾道市土堂2-10-24,2261111,,,,,,,,,,,,,,,,
,,,19,同上,同上,井上資材(株),小野市古川町540,2133120,,,,,,,,,,,,,,,,
,,,20,同上,同上,(株)キョードー,岡山市東区宍甘370,2119040,,,,,,,,,,,,,,,,
,,,21,同上,同上,クレバリーホーム,三次市十日市中1-8-21,2063055,,,,,,,,,,,,,,,,
,,,22,同上,同上,王子チヨダコンテナー,安芸郡海田町南明神町2-32,2052215,,,,,,,,,,,,,,,,
,,,23,同上,同上,(株)国原組,三次市江田川之内町501-2,1826528,,,,,,,,,,,,,,,,
,,,24,同上,同上,山九(株),広島市安佐南区祇園3-2-1,1773200,,,,,,,,,,,,,,,,
,,,25,同上,同上,大石ステンレス産業(株),安芸郡坂町北新地4-1-53,1765592,,,,,,,,,,,,,,,,
,,,26,同上,同上,溝上建設,三原市大和町下徳良148-3,1717298,,,,,,,,,,,,,,,,
,,,27,合計,合計,,,,,,,,,,,,,,,,,,,
