file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,科目,科目,名称(氏名),所在地(住所),期末現在高,摘要,,,,,,,,,,,,,,,
,,,1,売掛金,売掛金,住友商事ケミカル株式会社,東京都中央区晴海1-8-12,133736871,,,,,,,,,,,,,,,,
,,,2,売掛金,売掛金,株式会社吉田鉄工営業部,東京都江戸川区松江3-2-15,64407244,,,,,,,,,,,,,,,,
,,,3,売掛金,売掛金,大成機工インターナショナル,大阪市北区梅田1丁目1番大阪駅前第3ビル27F,41370115,,,,,,,,,,,,,,,,
,,,4,売掛金,売掛金,株式会社栗本鐵工所,大阪市西区北堀江1丁目12-19,26520644,,,,,,,,,,,,,,,,
,,,5,売掛金,売掛金,株式会社クボタ,大阪市浪速区敷津東1-2-47,24690618,,,,,,,,,,,,,,,,
,,,6,売掛金,売掛金,株式会社クボタ建設,兵庫県尼崎市大浜町2丁目26番地,12071477,,,,,,,,,,,,,,,,
,,,7,売掛金,売掛金,富士機材株式会社,東京都千代田区一番町12,9511566,,,,,,,,,,,,,,,,
,,,8,売掛金,売掛金,株式会社クボタケミックス,大阪市浪速区敷津東1-2-47,7899561,,,,,,,,,,,,,,,,
,,,9,売掛金,売掛金,株式会社ハズ,愛知県西尾市寺津町五十間南1-2,7623414,,,,,,,,,,,,,,,,
,,,10,売掛金,売掛金,積水メディカル株式会社,山口県周南市開成町4560番地,7068490,,,,,,,,,,,,,,,,
,,,11,売掛金,売掛金,株式会社鶴見製作所,大阪市鶴見区鶴見4-16-40,6818900,,,,,,,,,,,,,,,,
,,,12,売掛金,売掛金,株式会社ピーエスケー,大阪市北区松ヶ枝町1-3,6170000,,,,,,,,,,,,,,,,
,,,13,充押金,充押金,日本鋳鉄管株式会社,東京都中央区築地2丁目12番10号,6112810,,,,,,,,,,,,,,,,
,,,14,売掛金,売掛金,ジャパンライフ株式会社,愛知県名古屋市熱田区桜田町19-18,5566000,,,,,,,,,,,,,,,,
,,,15,売掛金,売掛金,株式会社ワイエムシイ,石川県小松市国府台5丁目28番地,5528600,,,,,,,,,,,,,,,,
,,,16,売掛金,売掛金,株式会社ダイセル,新潟県新井市新工町1番1号,4786870,,,,,,,,,,,,,,,,
,,,17,売掛金,売掛金,渡辺パイプ株式会社,東京都墨田区亀沢1-4-7,4642543,,,,,,,,,,,,,,,,
,,,18,売掛金,売掛金,株式会社荏原製作所,千葉県富津市新富78-1,3477305,,,,,,,,,,,,,,,,
,,,19,売掛金,売掛金,株式会社ジャビコ,東京都港区六本木1丁目8番7号,2687311,,,,,,,,,,,,,,,,
,,,20,売掛金,売掛金,東邦ガスネットワーク,愛知県名古屋市熱田区桜田町19-18,2306700,,,,,,,,,,,,,,,,
,,,21,売掛金,売掛金,水島鉄工株式会社,新潟県阿賀野市京ヶ瀬工業団地3610-155,2221065,,,,,,,,,,,,,,,,
,,,22,売掛金,売掛金,クロマニックテクノロジーズ,愛知県高浜市八幡町1丁目1番地-1,2201076,,,,,,,,,,,,,,,,
,,,23,売掛金,売掛金,株式会社チヨダ,埼玉県埼玉県所沢市下富324-2,2048519,,,,,,,,,,,,,,,,
,,,24,売掛金,売掛金,冨美通信興業株式会社,東京都中央区八重洲2丁目7番12号,1823490,,,,,,,,,,,,,,,,
,,,25,売掛金,売掛金,栗本商事株式会社,大阪府守口市南寺方東通4-23-10,1709785,,,,,,,,,,,,,,,,
,,,26,売掛金,売掛金,ヤマトガワ株式会社,東京都港区新橋6-17-17,1543480,,,,,,,,,,,,,,,,
,,,27,計,計,,,,,,,,,,,,,,,,,,,
