ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,672498,202507,(流動資産),(流動資産),,"(32,803,020)","(32,803,020)",,,,,,,,,,
,,2,000,672498,202507,現金及び預金,現金及び預金,,"10,627,800","10,627,800",,,,,,,,,,
,,3,000,672498,202507,受取手形,受取手形,,"6,659,179","6,659,179",,,,,,,,,,
,,4,000,672498,202507,売掛金,売掛金,,"8,676,250","8,676,250",,,,,,,,,,
,,5,000,672498,202507,棚卸商品,棚卸商品,,"5,877,408","5,877,408",,,,,,,,,,
,,6,000,672498,202507,未収入金,未収入金,,"966,883","966,883",,,,,,,,,,
,,7,000,672498,202507,仮払金,仮払金,,"115,500","115,500",,,,,,,,,,
,,8,000,672498,202507,貸倒引当金,貸倒引当金,,"▲120,000","▲120,000",,,,,,,,,,
,,9,000,672498,202507,(固定資産),(固定資産),,"(10,314,252)","(10,314,252)",,,,,,,,,,
,,10,000,672498,202507,(有形固定資産),(有形固定資産),,(14),(14),,,,,,,,,,
,,11,000,672498,202507,償却資産,償却資産,,14,14,,,,,,,,,,
,,12,000,672498,202507,(無形固定資産),(無形固定資産),,"(339,900)","(339,900)",,,,,,,,,,
,,13,000,672498,202507,電話加入権,電話加入権,,"339,900","339,900",,,,,,,,,,
,,14,000,672498,202507,(投資その他の資産),(投資その他の資産),,"(9,974,338)","(9,974,338)",,,,,,,,,,
,,15,000,672498,202507,投資有価証券,投資有価証券,,"4,072,686","4,072,686",,,,,,,,,,
,,16,000,672498,202507,出資金,出資金,,"127,840","127,840",,,,,,,,,,
,,17,000,672498,202507,長期貸付金,長期貸付金,,"3,570,781","3,570,781",,,,,,,,,,
,,18,000,672498,202507,保険積立金,保険積立金,,"1,939,031","1,939,031",,,,,,,,,,
,,19,000,672498,202507,敷金,敷金,,"264,000","264,000",,,,,,,,,,
,,20,000,672498,202507,資産の部計,資産の部計,,"43,117,272","43,117,272",,,,,,,,,,
,,21,000,672498,202507,(流動負債),(流動負債),,"(7,210,545)","(7,210,545)",,,,,,,,,,
,,22,000,672498,202507,支払手形,支払手形,,"220,000","220,000",,,,,,,,,,
,,23,000,672498,202507,買掛金,買掛金,,"5,554,494","5,554,494",,,,,,,,,,
,,24,000,672498,202507,未払費用,未払費用,,"597,201","597,201",,,,,,,,,,
,,25,000,672498,202507,仮受金,仮受金,,"249,000","249,000",,,,,,,,,,
,,26,000,672498,202507,預り金,預り金,,"46,750","46,750",,,,,,,,,,
,,27,000,672498,202507,未払法人税等,未払法人税等,,"71,000","71,000",,,,,,,,,,
,,28,000,672498,202507,未払消費税等,未払消費税等,,"472,100","472,100",,,,,,,,,,
,,29,000,672498,202507,負債の部計,負債の部計,,"7,210,545","7,210,545",,,,,,,,,,
,,30,000,672498,202507,(株主資本),(株主資本),,"(35,906,727)","(35,906,727)",,,,,,,,,,
,,31,000,672498,202507,(資本金),(資本金),,"(10,000,000)","(10,000,000)",,,,,,,,,,
,,32,000,672498,202507,(利益剰余金),(利益剰余金),,"(25,906,727)","(25,906,727)",,,,,,,,,,
,,33,000,672498,202507,利益準備金,利益準備金,,"1,500,000","1,500,000",,,,,,,,,,
,,34,000,672498,202507,(その他利益剰余金),(その他利益剰余金),,"(24,406,727)","(24,406,727)",,,,,,,,,,
,,35,000,672498,202507,別途積立金,別途積立金,,"20,000,000","20,000,000",,,,,,,,,,
,,36,000,672498,202507,繰越利益剰余金,繰越利益剰余金,,"4,406,727","4,406,727",,,,,,,,,,
,,37,000,672498,202507,(うち当期純利益),(うち当期純利益),,"(2,599,954)","(2,599,954)",,,,,,,,,,
,,38,000,672498,202507,純資産の部計,純資産の部計,,"35,906,727","35,906,727",,,,,,,,,,
,,39,000,672498,202507,負債・純資産の部計,負債・純資産の部計,,"43,117,272","43,117,272",,,,,,,,,,
