ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,624605,202507,,,,H資本金,H資本金,H固定資産圧縮積立金,H固定資産圧縮積立金,繰越利益剰余金,繰越利益剰余金,H特別償却調整積立金,H特別償却調整積立金,H特別償却準備金,H特別償却準備金,株主資本合計,純資産合計
,,2,000,624605,202507,当期首残高,当期首残高,,"10,000,000","10,000,000","361,518,066","361,518,066","▲36,400,703","▲36,400,703","175,349,254","175,349,254","127,262.600","127,262.600","627,729,217","627,729,217"
,,3,000,624605,202507,当期変動額,当期変動額,,,,,,,,,,,,,
,,4,000,624605,202507,別途積立金の取崩,別途積立金の取崩,,,,"▲10,334,263","▲10,334,263","10,334,263","10,334,263",,,,,,
,,5,000,624605,202507,当期純損益金,当期純損益金,,,,,,"140,536,194","140,536,194",,,,,"140,536,194","140,536,194"
,,6,000,624605,202507,特別償却準備金の取崩,特別償却準備金の取崩,,,,,,"42,550,148","42,550,148",,,"▲42,550,148","▲42,550,148",,
,,7,000,624605,202507,特別償却準備金の積立,特別償却準備金の積立,,,,,,"▲171,482.601","▲171,482.601",,,"171,482,601","171,482,601",,
,,8,000,624605,202507,特別償却調整金の取崩,特別償却調整金の取崩,,,,,,"32,372,169","32,372,169","▲32,372,169","▲32,372,169",,,,
,,9,000,624605,202507,当期変動額合計,当期変動額合計,,,,"▲10,334,263","▲10,334,263","54,310,173","54,310,173","▲32,372,169","▲32,372,169","128,932.453","128,932.453","140,536,194","140,536,194"
,,10,000,624605,202507,当期末残高,当期末残高,,"10,000,000","10,000,000","351,183,803","351,183,803","17,909,470","17,909,470","142,977,085","142,977,085","256,195,053","256,195,053","778,265,411","778,265,411"
