ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,854360,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,854360,202507,買掛金,買掛金,,エム・イー(株),エム・イー(株),東京都昭島市玉川町1-2-7,東京都昭島市玉川町1-2-7,,,5705700,5705700,,,,
,,3,000,854360,202507,〃,〃,,(株)ダブル・エー・ピー,(株)ダブル・エー・ピー,栃木県小山市横倉新田315-38,栃木県小山市横倉新田315-38,,,605000,605000,,,,
,,4,000,854360,202507,〃,〃,,(有)堀内設計事務所,(有)堀内設計事務所,東京都八王子市字宇津木町608-5,東京都八王子市字宇津木町608-5,,,532400,532400,,,,
,,5,000,854360,202507,〃,〃,,DigiーKey Electronics合同会社,DigiーKey Electronics合同会社,大阪府大阪市中央区船越町1-6-6,大阪府大阪市中央区船越町1-6-6,,,403503,403503,,,,
,,6,000,854360,202507,〃,〃,,(有)ロテック,(有)ロテック,東京都八王子市谷野町794-29,東京都八王子市谷野町794-29,,,349250,349250,,,,
,,7,000,854360,202507,〃,〃,,その他30件,その他30件,,,,,3650540,3650540,,,,
,,8,000,854360,202507,計,計,,,,,,,,11246393,11246393,,,,
,,9,000,854360,202507,リース債務,リース債務,,たましんリース(株),たましんリース(株),東京都立川市錦町2-38-5-7F,東京都立川市錦町2-38-5-7F,,,50436,50436,オシロスコーブ,オシロスコーブ,,
,,10,000,854360,202507,〃,〃,,〃,〃,〃,〃,,,616440,616440,ノア,ノア,,
,,11,000,854360,202507,〃,〃,,〃,〃,〃,〃,,,529320,529320,オシロスコーブ,オシロスコーブ,,
,,12,000,854360,202507,計,計,,,,,,,,1196196,1196196,,,,
,,13,000,854360,202507,長期リース債務,長期リース債務,,たましんリース(株),たましんリース(株),東京都立川市錦町2-38-5-7F,東京都立川市錦町2-38-5-7F,,,2054800,2054800,ノア,ノア,,
,,14,000,854360,202507,〃,〃,,〃,〃,〃,〃,,,1632070,1632070,オシロスコープ,オシロスコープ,,
,,15,000,854360,202507,計,計,,,,,,,,3686870,3686870,,,,
,,16,000,854360,202507,未払金,未払金,,立川税務署,立川税務署,東京都立川市緑町4-2立川地方合同庁舎4階・5階,東京都立川市緑町4-2立川地方合同庁舎4階・5階,,,5207400,5207400,R5年3月期消費税,R5年3月期消費税,,
,,17,000,854360,202507,計,計,,,,,,,,5207400,5207400,,,,
,,18,000,854360,202507,未払費用,未払費用,,,,,,,,1292084,1292084,社会保険料,社会保険料,,
,,19,000,854360,202507,計,計,,,,,,,,1292084,1292084,,,,
