ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,920531,202507,支払先,支払先,,振出年月日,振出年月日,支払期日,支払期日,金額,金額,支払銀行名称,支払銀行名称,支払銀行支店名,支払銀行支店名,摘要,
,,2,000,920531,202507,東邦シートフレーム(株),東邦シートフレーム(株),,R.4.12.28,R.4.12.28,R.5.4.30,R.5.4.30,138907324,138907324,,,,,,
,,3,000,920531,202507,東邦シートフレーム(株),東邦シートフレーム(株),,R.5.1.31,R.5.1.31,R.5.5.31,R.5.5.31,110012860,110012860,,,,,,
,,4,000,920531,202507,東邦シートフレーム(株),東邦シートフレーム(株),,R.5.2.28,R.5.2.28,R.5.6.30,R.5.6.30,92664887,92664887,,,,,,
,,5,000,920531,202507,東邦シートフレーム(株),東邦シートフレーム(株),,R.5.3.31,R.5.3.31,R.5.7.31,R.5.7.31,133888918,133888918,,,,,,
,,6,000,920531,202507,アサヒ金属(株),アサヒ金属(株),,R.5.1.10,R.5.1.10,R.5.4.30,R.5.4.30,5434819,5434819,,,,,,
,,7,000,920531,202507,アサヒ金属(株),アサヒ金属(株),,R.5.2.10,R.5.2.10,R.5.5.31,R.5.5.31,2145109,2145109,,,,,,
,,8,000,920531,202507,アサヒ金属(株),アサヒ金属(株),,R.5.3.10,R.5.3.10,R.5.6.30,R.5.6.30,5000000,5000000,,,,,,
,,9,000,920531,202507,(株)東磐物産,(株)東磐物産,,R.5.2.10,R.5.2.10,R.5.4.17,R.5.4.17,210000,210000,,,,,,
,,10,000,920531,202507,(株)東磐物産,(株)東磐物産,,R.5.3.10,R.5.3.10,R.5.5.17,R.5.5.17,390000,390000,,,,,,
,,11,000,920531,202507,(有)雄峯運輸,(有)雄峯運輸,,R.5.2.10,R.5.2.10,R.5.4.17,R.5.4.17,220000,220000,,,,,,
,,12,000,920531,202507,(有)雄峯運輸,(有)雄峯運輸,,R.5.3.10,R.5.3.10,R.5.5.17,R.5.5.17,580000,580000,,,,,,
,,13,000,920531,202507,高木(株),高木(株),,R.5.1.10,R.5.1.10,R.5.4.30,R.5.4.30,764610,764610,,,,,,
,,14,000,920531,202507,計,計,,,,,,490218527,490218527,,,,,,
