20250725171301850,1,1,001,000190,202507,,,日栄樹脂工業(株),日栄樹脂工業(株),2205,30,30,20,令5.2.10,令5.2.10,令5.5.8,令5.5.8,,,,,,2000000,2000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171301850,1,2,001,000190,202507,,,日栄樹脂工業(株),日栄樹脂工業(株),2205,30,30,20,令5.3.10,令5.3.10,令5.6.6,令5.6.6,,,,,,3500000,3500000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171301850,1,3,001,000190,202507,,,日栄樹脂工業(株),日栄樹脂工業(株),2205,30,30,20,令5.3.10,令5.3.10,令5.6.6,令5.6.6,,,,,,1500000,1500000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171301850,1,4,001,000190,202507,,,,,,30,30,20,,,手持手形計,手持手形計,,,,,,7000000,7000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171301850,1,5,001,000190,202507,,,日栄樹脂工業(株),日栄樹脂工業(株),2205,30,30,20,令5.2.10,令5.2.10,令5.5.8,令5.5.8,,,,,,1820000,1820000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171301850,1,6,001,000190,202507,,,,,,30,30,20,,,割引手形計,割引手形計,,,,,,1820000,1820000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725171301850,1,7,001,000190,202507,,,日栄樹脂工業(株),日栄樹脂工業(株),2205,30,30,20,令5.2.10,令5.2.10,令5.5.8,令5.5.8,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725171301850,1,8,001,000190,202507,,,日栄樹脂工業(株),日栄樹脂工業(株),2205,30,30,20,令,令,令5.6.6,令5.6.6,,,,,,3500000,3500000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725171301850,1,9,001,000190,202507,,,日栄樹脂工業(株),日栄樹脂工業(株),2205,30,30,20,令,令,令5.6.6,令5.6.6,,,,,,1587000,1587000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725171301850,1,10,001,000190,202507,,,,,,30,30,20,,,裏書手形計,裏書手形計,,,,,,8087000,8087000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
