20250724094502570,1,1,001,000262,202507,,,(有)井筒紙工,(有)井筒紙工,2389,30,30,20,R5.7.10,R5.7.10,R5.11.30,R5.11.30,川之江信用金庫南支店,川之江信用金庫南支店,,,,883291,883291,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724094502570,1,2,001,000262,202507,,,(有)SPC,(有)SPC,2390,30,30,20,R5.7.14,R5.7.14,R5.11.1,R5.11.1,愛媛銀行新居浜支店,愛媛銀行新居浜支店,,,,1626271,1626271,,,,(株)サクラ・シノコウ,(株)サクラ・シノコウ,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724094502570,1,3,001,000262,202507,,,エヒメ紙工(株),エヒメ紙工(株),2391,30,30,20,R5.6.12,R5.6.12,R5.10.15,R5.10.15,中国銀行川之江支店,中国銀行川之江支店,,,,373373,373373,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724094502570,1,4,001,000262,202507,,,エヒメ紙工(株),エヒメ紙工(株),2391,30,30,20,R5.7.10,R5.7.10,R5.11.15,R5.11.15,中国銀行川之江支店,中国銀行川之江支店,,,,2303790,2303790,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724094502570,1,5,001,000262,202507,,,(株)エム・パック,(株)エム・パック,2392,30,30,20,R5.6.30,R5.6.30,R5.10.20,R5.10.20,中国銀行川之江支店,中国銀行川之江支店,,,,135212,135212,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724094502570,1,6,001,000262,202507,,,(株)エム・パック,(株)エム・パック,2392,30,30,20,R5.7.31,R5.7.31,R5.11.20,R5.11.20,中国銀行川之江支店,中国銀行川之江支店,,,,4416423,4416423,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724094502570,1,7,001,000262,202507,,,(株)エム・パック,(株)エム・パック,2392,30,30,20,R5.8.31,R5.8.31,R5.12.20,R5.12.20,中国銀行川之江支店,中国銀行川之江支店,,,,500280,500280,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724094502570,1,8,001,000262,202507,,,(株)大西水引,(株)大西水引,2393,30,30,20,R5.6.12,R5.6.12,R5.10.31,R5.10.31,伊予銀行川之江支店,伊予銀行川之江支店,,,,791835,791835,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724094502570,1,9,001,000262,202507,,,(株)大西水引,(株)大西水引,2393,30,30,20,R5.7.10,R5.7.10,R5.11.30,R5.11.30,伊予銀行川之江支店,伊予銀行川之江支店,,,,308423,308423,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724094502570,1,10,001,000262,202507,,,(株)大西水引,(株)大西水引,2393,30,30,20,R5.8.10,R5.8.10,R5.12.31,R5.12.31,伊予銀行川之江支店,伊予銀行川之江支店,,,,217316,217316,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724094502570,1,11,001,000262,202507,,,(株)大西水引,(株)大西水引,2393,30,30,20,R5.9.11,R5.9.11,R6.1.31,R6.1.31,伊予銀行川之江支店,伊予銀行川之江支店,,,,255646,255646,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724094502570,1,12,001,000262,202507,,,(有)大空紙店,(有)大空紙店,2394,30,30,20,R5.9.11,R5.9.11,R5.10.31,R5.10.31,広島銀行宇部支店,広島銀行宇部支店,,,,240999,240999,,,,(株)サクラ・シノコウ,(株)サクラ・シノコウ,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
