20250723171500620,1,1,001,000066,202507,,,(株)若柳タムラ製作所,(株)若柳タムラ製作所,2247,30,30,20,4.11.30,4.11.30,5.3.31,5.3.31,,,,,,1217953,1217953,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723171500620,1,2,001,000066,202507,,,ジャパン・イーエムソリューションズ(株),ジャパン・イーエムソリューションズ(株),2245,30,30,20,4.12.13,4.12.13,5.4.14,5.4.14,,,,,,2329525,2329525,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723171500620,1,3,001,000066,202507,,,(株)富士通ゼネラル,(株)富士通ゼネラル,2246,30,30,20,4.12.20,4.12.20,5.4.20,5.4.20,,,,,,1459896,1459896,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723171500620,1,4,001,000066,202507,,,(株)幸大ハイテック,(株)幸大ハイテック,2248,30,30,20,4.12.23,4.12.23,5.3.31,5.3.31,みずほ銀行,みずほ銀行,,丸の内支店,丸の内支店,407000,407000,,,,BD041622,BD041622,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723171500620,1,5,001,000066,202507,,,ケイテック(株),ケイテック(株),2249,30,30,20,4.12.26,4.12.26,5.3.31,5.3.31,,,,,,1507068,1507068,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723171500620,1,6,001,000066,202507,,,神田工業(株),神田工業(株),2250,30,30,20,4.12.30,4.12.30,5.4.1,5.4.1,,,,,,584100,584100,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723171500620,1,7,001,000066,202507,,,(株)若柳タムラ製作所,(株)若柳タムラ製作所,2247,30,30,20,4.12.30,4.12.30,5.4.30,5.4.30,,,,,,1285900,1285900,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723171500620,1,8,001,000066,202507,,,ジャパン・イーエムソリューションズ(株),ジャパン・イーエムソリューションズ(株),2245,30,30,20,5.1.12,5.1.12,5.5.15,5.5.15,,,,,,7979290,7979290,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723171500620,1,9,001,000066,202507,,,(株)富士通ゼネラル,(株)富士通ゼネラル,2246,30,30,20,5.1.20,5.1.20,5.5.19,5.5.19,,,,,,1543730,1543730,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723171500620,1,10,001,000066,202507,,,富士通コンポーネント(株),富士通コンポーネント(株),2251,30,30,20,5.1.25,5.1.25,5.5.25,5.5.25,,,,,,1633609,1633609,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
