20250722112702930,1,1,001,000299,202507,(株)山村鉄工建設,(株)山村鉄工建設,2228,令5.2.28,令5.2.28,令5.7.15,令5.7.15,1782706,1782706,,,,,,,,
20250722112702930,1,2,001,000299,202507,長友ビニールハウス,長友ビニールハウス,2229,令5.4.10,令5.4.10,令5.7.31,令5.7.31,1250794,1250794,,,,,,,,
20250722112702930,1,3,001,000299,202507,福留工業(株),福留工業(株),2230,令5.4.17,令5.4.17,令5.8.25,令5.8.25,1500000,1500000,,,,,,,,
20250722112702930,1,4,001,000299,202507,協同日ノ出産業(株),協同日ノ出産業(株),2231,令5.6.21,令5.6.21,令5.11.21,令5.11.21,1149065,1149065,,,,,,,,
20250722112702930,1,5,001,000299,202507,東日興産(株),東日興産(株),2232,令5.6.30,令5.6.30,令5.11.11,令5.11.11,2327320,2327320,,,,,,,,
20250722112702930,1,6,001,000299,202507,(株)共立電機製作所,(株)共立電機製作所,2233,令5.5.15,令5.5.15,令5.11.15,令5.11.15,5000000,5000000,,,,,,,,
20250722112702930,1,7,001,000299,202507,(株)共立電機製作所,(株)共立電機製作所,2233,令5.5.15,令5.5.15,令5.11.15,令5.11.15,3000000,3000000,,,,,,,,
20250722112702930,1,8,001,000299,202507,(株)共立電機製作所,(株)共立電機製作所,2233,令5.6.12,令5.6.12,令5.12.15,令5.12.15,2000000,2000000,,,,,,,,
20250722112702930,1,9,001,000299,202507,その他,その他,2270,,,,,9061413,9061413,,,,,,,,
20250722112702930,1,10,001,000299,202507,(株)共立電機製作所,(株)共立電機製作所,2233,令5.1.16,令5.1.16,令5.7.15,令5.7.15,10000000,10000000,,,,,西日本シティ銀行,西日本シティ銀行,,
20250722112702930,1,11,001,000299,202507,(株)共立電機製作所,(株)共立電機製作所,2233,令5.2.13,令5.2.13,令5.8.15,令5.8.15,10000000,10000000,,,,,西日本シティ銀行,西日本シティ銀行,,
20250722112702930,1,12,001,000299,202507,(株)共立電機製作所,(株)共立電機製作所,2233,令5.4.7,令5.4.7,令5.10.15,令5.10.15,20000000,20000000,,,,,西日本シティ銀行,西日本シティ銀行,,
20250722112702930,1,13,001,000299,202507,(株)共立電機製作所,(株)共立電機製作所,2233,令5.5.15,令5.5.15,令5.11.15,令5.11.15,10000000,10000000,,,,,西日本シティ銀行,西日本シティ銀行,,
