20250723085603280,1,1,001,000336,202507,,,(受取手形),(受取手形),2351,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085603280,1,2,001,000336,202507,,,ビルドベース芸西生コン,ビルドベース芸西生コン,2981,30,30,20,5.4.25,5.4.25,5.8.31,5.8.31,高知銀行,高知銀行,,南支店,南支店,13689000,13689000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085603280,1,3,001,000336,202507,,,ビルドベース中芸生コンクリート,ビルドベース中芸生コンクリート,2982,30,30,20,5.4.25,5.4.25,5.8.31,5.8.31,高知銀行,高知銀行,,南支店,南支店,22163000,22163000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085603280,1,4,001,000336,202507,,,高知骨材センター,高知骨材センター,2983,30,30,20,5.4.28,5.4.28,5.8.31,5.8.31,四国銀行,四国銀行,,本店,本店,432667,432667,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085603280,1,5,001,000336,202507,,,芸東生コンクリート(株),芸東生コンクリート(株),2984,30,30,20,5.4.20,5.4.20,5.8.5,5.8.5,高知銀行,高知銀行,,野市支店,野市支店,14118849,14118849,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085603280,1,6,001,000336,202507,,,室戸菱光コンクリート(株),室戸菱光コンクリート(株),2985,30,30,20,5.5.22,5.5.22,5.8.20,5.8.20,四国銀行,四国銀行,,室戸支店,室戸支店,263186,263186,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085603280,1,7,001,000336,202507,,,芸東生コンクリート(株),芸東生コンクリート(株),2984,30,30,20,5.5.22,5.5.22,5.9.5,5.9.5,四国銀行,四国銀行,,野市支店,野市支店,12173243,12173243,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085603280,1,8,001,000336,202507,,,ビルドベース芸西生コン,ビルドベース芸西生コン,2981,30,30,20,5.5.25,5.5.25,5.9.30,5.9.30,高知銀行,高知銀行,,南支店,南支店,11672000,11672000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085603280,1,9,001,000336,202507,,,ビルドベース中芸生コンクリート,ビルドベース中芸生コンクリート,2982,30,30,20,5.5.25,5.5.25,5.9.30,5.9.30,高知銀行,高知銀行,,南支店,南支店,23574000,23574000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085603280,1,10,001,000336,202507,,,高知骨材センター,高知骨材センター,2983,30,30,20,5.5.31,5.5.31,5.9.30,5.9.30,四国銀行,四国銀行,,本店,本店,213538,213538,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250723085603280,1,11,001,000336,202507,,,芸東生コンクリート(株),芸東生コンクリート(株),2984,30,30,20,5.6.26,5.6.26,5.10.5,5.10.5,四国銀行,四国銀行,,野市支店,野市支店,15170293,15170293,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250723085603280,1,12,001,000336,202507,,,室戸菱光コンクリート(株),室戸菱光コンクリート(株),2985,30,30,20,5.7.20,5.7.20,5.10.20,5.10.20,四国銀行,四国銀行,,室戸支店,室戸支店,152575,152575,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250723085603280,1,13,001,000336,202507,,,ビルドベース芸西生コン,ビルドベース芸西生コン,2981,30,30,20,5.6.26,5.6.26,5.10.31,5.10.31,高知銀行,高知銀行,,南支店,南支店,11596000,11596000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250723085603280,1,14,001,000336,202507,,,ビルドベース中芸生コンクリート,ビルドベース中芸生コンクリート,2982,30,30,20,5.6.26,5.6.26,5.10.31,5.10.31,高知銀行,高知銀行,,南支店,南支店,27542000,27542000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250723085603280,1,15,001,000336,202507,,,高知骨材センター,高知骨材センター,2983,30,30,20,5.6.30,5.6.30,5.10.31,5.10.31,四国銀行,四国銀行,,本店,本店,273102,273102,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250723085603280,1,16,001,000336,202507,,,芸東生コンクリート(株),芸東生コンクリート(株),2984,30,30,20,5.7.25,5.7.25,5.11.5,5.11.5,四国銀行,四国銀行,,野市支店,野市支店,13767149,13767149,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250723085603280,1,17,001,000336,202507,,,ビルドベース芸西生コン,ビルドベース芸西生コン,2981,30,30,20,5.7.25,5.7.25,5.11.30,5.11.30,高知銀行,高知銀行,,南支店,南支店,14200000,14200000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250723085603280,1,18,001,000336,202507,,,ビルドベース中芸生コンクリート,ビルドベース中芸生コンクリート,2982,30,30,20,5.7.25,5.7.25,5.11.30,5.11.30,高知銀行,高知銀行,,南支店,南支店,29294000,29294000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250723085603280,1,19,001,000336,202507,,,高知骨材センター,高知骨材センター,2983,30,30,20,5.7.31,5.7.31,5.11.30,5.11.30,四国銀行,四国銀行,,本店,本店,364394,364394,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250723085603280,1,20,001,000336,202507,,,(株)北岡工務店,(株)北岡工務店,2986,30,30,20,5.7.31,5.7.31,5.11.30,5.11.30,高知銀行,高知銀行,,南支店,南支店,650000,650000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
20250723085603280,1,21,001,000336,202507,,,"??E?・?E?""謖ｯ?E??莠?E?""","??E?・?E?""謖ｯ?E??莠?E?""",2392,30,30,20,"謖ｯ?E??蟷?E?譛域征E,謾?E?謁E??悄譌･""","謖ｯ?E??蟷?E?譛域征E,謾?E?謁E??悄譌･""",謾?E?謁E??橿陦悟錐遘ｰ,謾?E?謁E??橿陦悟錐遘ｰ,謾?E?謁E??橿陦梧髪蠎怜錐,謾?E?謁E??橿陦梧髪蠎怜錐,,"驥鷹?E?・,蜑ｲ蠑暮橿陦悟錐蜿翫・謾?E?蠎怜錐遲・","驥鷹?E?・,蜑ｲ蠑暮橿陦悟錐蜿翫・謾?E?蠎怜錐遲・",,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085603280,1,22,001,000336,202507,,,繝薙Ν繝峨・繝ｼ繧?E??E??隘ｿ逕溘さ繝ｳ,繝薙Ν繝峨・繝ｼ繧?E??E??隘ｿ逕溘さ繝ｳ,2535,30,30,20,5.4.25,5.4.25,5.8.31,5.8.31,"鬮倡衍驫陦・,蜊玲髪蠎?E","鬮倡衍驫陦・,蜊玲髪蠎?E",,13689000,13689000,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
