20250723171502620,1,1,001,000267,202507,,,三晃空調,三晃空調,2339,30,30,20,R5.2.10,R5.2.10,R5.5.10,R5.5.10,三井住友銀行梅田支店,三井住友銀行梅田支店,,,,4228920,4228920,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723171502620,1,2,001,000267,202507,,,三晃空調,三晃空調,2339,30,30,20,R5.3.10,R5.3.10,R5.6.12,R5.6.12,三井住友銀行梅田支店,三井住友銀行梅田支店,,,,5088690,5088690,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723171502620,1,3,001,000267,202507,,,三晃空調,三晃空調,2339,30,30,20,R5.1.10,R5.1.10,R5.4.10,R5.4.10,三井住友銀行梅田支店,三井住友銀行梅田支店,,,,3417719,3417719,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723171502620,1,4,001,000267,202507,,,新日本空調,新日本空調,2340,30,30,20,R5.1.20,R5.1.20,R5.5.22,R5.5.22,三井住友銀行日本橋支店,三井住友銀行日本橋支店,,,,6100000,6100000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723171502620,1,5,001,000267,202507,,,新日本空調,新日本空調,2340,30,30,20,R4.12.20,R4.12.20,R5.4.20,R5.4.20,三井住友銀行日本橋支店,三井住友銀行日本橋支店,,,,3400000,3400000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723171502620,1,6,001,000267,202507,,,新日本空調,新日本空調,2340,30,30,20,R5.2.20,R5.2.20,R5.6.20,R5.6.20,三井住友銀行日本橋支店,三井住友銀行日本橋支店,,,,4700000,4700000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723171502620,1,7,001,000267,202507,,,新日本空調,新日本空調,2340,30,30,20,R5.3.20,R5.3.20,R5.7.20,R5.7.20,三井住友銀行日本橋支店,三井住友銀行日本橋支店,,,,2900000,2900000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723171502620,1,8,001,000267,202507,,,ダイダン,ダイダン,2341,30,30,20,R5.2.20,R5.2.20,R5.4.20,R5.4.20,三菱UFJ銀行中之島支店,三菱UFJ銀行中之島支店,,,,3619000,3619000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723171502620,1,9,001,000267,202507,,,ダイダン,ダイダン,2341,30,30,20,R5.3.20,R5.3.20,R4.5.22,R4.5.22,三菱UFJ銀行中之島支店,三菱UFJ銀行中之島支店,,,,14245000,14245000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723171502620,1,10,001,000267,202507,,,朝日工業社,朝日工業社,2342,30,30,20,R4.12.5,R4.12.5,R5.4.5,R5.4.5,みずほ銀行芝支店,みずほ銀行芝支店,,,,9150000,9150000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
